example_id,task_type,answer_type,prompt,prompt_chars,prompt_words,question_start,num_numbers,has_math_symbols,has_code_like_text,question_mark_count,capitalized_word_count,contains_parenthesis,contains_quote,has_comparison_word,has_negation_word,has_quantity_word,cheap_answer_chars,cheap_answer_words,cheap_parsed_answer,cheap_contains_uncertainty,cheap_self_confidence,cheap_sample_agreement,gemini_flash_lite_correct,gemini_flash_lite_cost,gemini_flash_correct,gemini_flash_cost,mistral_nemo_correct,mistral_nemo_cost,qwen_30b_correct,qwen_30b_cost,llama_70b_correct,llama_70b_cost,deepseek_v3_correct,deepseek_v3_cost,ring_1t_correct,ring_1t_cost,minimax_m3_correct,minimax_m3_cost,granite_8b_correct,granite_8b_cost,step_flash_correct,step_flash_cost
sciq_00146,science,choice,"The law of conservation of matter, which says that matter cannot be created or this?
A. destroyed
B. stopped
C. abandoned
D. damaged",132,23,the,0,0,0,1,1,0,0,0,0,0,240,36,other,0,-1.0,1.0,1,6.975e-05,1,0.0001176,1,3.35e-06,1,9.4716e-06,1,3.728e-05,1,4.2768e-05,1,6.3925e-05,1,0.00010614,1,9.6e-06,1,0.00014935
mmlu_humanities_00051_philosophy,humanities,choice,"""There is no rationale for myth because it is through myth that reason itself is defined.""  This means that:
A. mythos is ultimately based on logos, just as myth is ultimately based on reasoning or thinking.
B. myth does not ""explain"" how things are related as much as it simply reveals them as related.
C. metaphysicians are justified in reasoning as they do because there is only one true answer about being.
D. myth and reason are the same: ""myth"" defines ""reason,"" and ""reason"" defines ""myth.""",497,86,there,0,0,0,0,2,0,1,1,1,1,223,38,other,0,-1.0,1.0,1,0.00015775,0,0.0002122,0,4.85e-06,1,4.026e-05,0,4.756e-05,0,7.3464e-05,0,0.000115225,0,0.00026694,0,1.725e-05,0,0.0002196
mmlu_social_science_00063_sociology,social_science,choice,"Robert and Tanya are married and live with their three children. Their family unit is called
A. a family of orientation
B. a nuclear family
C. an extended family
D. a communal family",182,33,robert,0,0,0,0,3,0,0,0,0,0,436,71,other,0,-1.0,1.0,1,9.95e-05,1,0.0001259,1,5.48e-06,1,1.05428e-05,1,5.097e-05,1,5.5256e-05,1,9.725e-05,1,0.00022854,1,9.5e-06,0,0.000206
strategyqa_3d80646ef0844fac8da5,commonsense,yesno,Could the Spice Girls compete against ŽRK Kumanovo? Answer yes or no.,69,12,could,0,0,0,1,5,0,0,0,1,0,181,32,no,0,-1.0,1.0,1,9.525e-05,1,0.0001232,1,2.69e-06,1,1.09324e-05,0,4.394e-05,1,4.185e-05,1,8.1575e-05,1,0.00014484,1,1e-05,0,0.000199
sciq_00041,science,choice,"How many pairs of chromosomes are there?
A. 13
B. 17
C. 2
D. 23",63,15,how,4,0,0,1,1,0,0,0,0,1,175,30,other,0,-1.0,1.0,1,8.275e-05,1,8.95e-05,1,3.44e-06,1,9.386e-06,1,3.015e-05,1,3.464e-05,1,5.19e-05,1,0.00012384,1,9.55e-06,1,0.00016445
strategyqa_310968736449680ee61e,commonsense,yesno,Would Emma Roberts's Nancy Drew be considered a private investigator? Answer yes or no.,87,15,would,0,0,0,1,6,0,1,0,1,0,202,31,yes,0,-1.0,1.0,0,9.275e-05,0,0.0001385,0,2.88e-06,0,1.978e-05,0,2.798e-05,1,3.516e-05,0,0.0001072,0,0.00023604,0,1.125e-05,0,0.0001988
mmlu_social_science_00066_sociology,social_science,choice,"According to Hakim (1995, 1996), the majority of part-time work is done by women because:
A. part-time jobs pay relatively high wages and so are financially beneficial
B. they make a rational choice to combine employment with their 'home-centred' lives
C. their choices are constrained by structural factors, such as being unable to afford childcare
D. full time work is not available in the kinds of occupations that they want to enter",436,75,according,2,1,0,0,2,1,1,0,1,0,298,49,other,0,-1.0,1.0,1,0.000132,1,0.0002208,1,5.9e-06,0,2.06188e-05,1,3.382e-05,1,7.224e-05,0,0.000114025,1,0.00020154,0,1.555e-05,0,0.000216
mmlu_social_science_00032_sociology,social_science,choice,"Leroy visits his parents, who live in a primarily African American working-class neighborhood. During his visit, he notices that the community is changing. Several developments have been built to accommodate single-family homes, and upscale shopping centers have been added. While Leroy appreciates these changes, he is worried that his parents will not be able to afford to continue living in their neighborhood because property values are rising. Which of the following best explains what is happening to Leroy's old neighborhood?
A. Gentrification
B. Urbanization
C. White flight
D. The demographic transition",612,94,leroy,0,1,1,1,13,0,1,0,1,0,312,45,other,0,-1.0,1.0,1,0.00010925,1,0.0001684,1,5.94e-06,1,1.89008e-05,1,4.454e-05,1,7.4096e-05,1,9.725e-05,1,0.00017934,1,1.87e-05,0,0.000221
sciq_00142,science,choice,"What is the electrode at which reduction occurs called?
A. reducthode
B. anode
C. cathode
D. cathine",100,17,what,0,0,0,1,1,0,0,0,0,0,85,14,other,0,-1.0,1.0,1,8.375e-05,1,0.0001164,1,2.28e-06,1,1.986e-05,1,2.764e-05,1,2.781e-05,1,4.05e-05,1,8.814e-05,1,1.125e-05,1,0.0001428
mmlu_social_science_00091_us_foreign_policy,social_science,choice,"What, according to Systemic theories, is the primary determinant of a state's foreign policy?
A. The character of a state's leader
B. The distribution of power in the international system
C. The distribution of power within a state's governmental system
D. A state's political ideology",285,49,what,0,0,0,1,5,0,1,0,0,0,422,64,other,0,-1.0,1.0,1,0.00012775,1,0.0002253,1,5.44e-06,1,1.60752e-05,1,0.0001359,1,6.372e-05,1,7.555e-05,1,0.00014724,1,1.31e-05,0,0.0002092
gsm8k_00029,math,number,Mrs. Wilsborough saved $500 to buy concert tickets for her family. She bought 2 VIP tickets at $100 each and 3 regular tickets at $50 each. How much of her savings does Mrs. Wilsborough have after she buys the tickets?,218,40,mrs,5,0,0,1,6,0,0,1,0,1,170,28,other,0,-1.0,1.0,1,0.00013525,1,0.0001152,1,5.2e-06,1,5.798e-05,1,4.596e-05,1,5.488e-05,1,9.395e-05,1,0.00018654,1,1.62e-05,0,0.0002058
gsm8k_00052,math,number,"Annie calculated she has three times more toys than Mike, and two less than Tom. Mike has 6 toys. How many toys do Annie, Mike, and Tom have in total?",150,30,annie,1,0,0,1,8,0,0,1,0,1,216,44,other,0,-1.0,1.0,0,0.000151,0,0.0002611,0,5.28e-06,0,3.53e-05,0,1.0,0,8.206e-05,0,0.00010855,0,0.00020184,0,1.29e-05,0,0.0002026
sciq_00079,science,choice,"The pull of gravity is expressed as a force of what?
A. pascal
B. newtons
C. volt
D. joule",90,19,the,0,0,0,1,1,0,0,0,0,0,251,51,other,0,-1.0,1.0,1,0.000117,1,0.0001692,1,4.48e-06,1,1.05872e-05,1,3.842e-05,1,4.973e-05,1,5.815e-05,1,0.00012834,1,1.23e-05,1,0.00014645
gsm8k_00008,math,number,"A paper company decides to operate their business more sustainably. They decide that for every tree they chop down, they want to plant three more. If the company chops down 200 trees in the first half of the year and 300 more trees in the second half of the year, how many more trees does the company need to plant?",315,60,a,2,0,0,1,2,0,0,1,0,1,345,66,other,0,-1.0,1.0,1,0.00012775,1,0.0001988,1,2.543e-05,1,1.72764e-05,1,4.527e-05,1,9.099e-05,0,0.0001111,1,0.00015804,1,1.29e-05,0,0.0002084
strategyqa_ee95615e3dafa5e19020,commonsense,yesno,Is watching  Star Wars necessary to know who Darth Vader is? Answer yes or no.,78,15,is,0,0,0,1,6,0,0,0,1,0,243,42,yes,0,-1.0,1.0,1,9.125e-05,1,0.000111,0,3.04e-06,0,1.40212e-05,0,2.999e-05,1,4.1968e-05,1,7.68e-05,1,0.00019464,1,1.03e-05,0,0.0001994
sciq_00145,science,choice,"What part of the brain is attached to the brain stem but considered a separate region of the adult brain?
A. cerebellum
B. parietal lobe
C. frontal lobe
D. temporal lobe",169,31,what,0,0,0,1,1,0,0,0,0,0,248,44,other,0,-1.0,1.0,1,0.00011175,1,0.0002547,1,3.98e-06,1,1.28164e-05,1,5.03e-05,1,6.859e-05,0,0.0001096,1,0.00018864,1,1.33e-05,0,0.0002048
strategyqa_3f3050d10948d4d99cff,commonsense,yesno,Is Casio's founding year a composite number? Answer yes or no.,62,12,is,0,0,0,1,3,0,1,0,1,0,247,46,yes,0,-1.0,1.0,1,0.00010575,1,0.0001904,1,2.22e-05,1,1.64668e-05,1,3.475e-05,1,4.313e-05,0,0.00010705,1,0.00016584,1,9.95e-06,0,0.0001984
mmlu_social_science_00148_high_school_government_and_politics,social_science,choice,"Which principle was established by the Supreme Court's decision in Marbury v. Madison?
A. One man, one vote
B. Separate but equal
C. Judicial review
D. Right to privacy",168,30,which,0,0,0,1,9,0,1,0,0,0,260,39,other,0,-1.0,1.0,1,9.8e-05,1,0.0001412,1,3.62e-06,1,2.36e-05,1,4.0445e-05,1,4.313e-05,1,5.2875e-05,1,0.00012114,1,1.115e-05,0,0.0002056
gsm8k_00146,math,number,"Reggie's father gave him $48. Reggie bought 5 books, each of which cost $2. How much money does Reggie have left?",113,22,reggie,3,0,0,1,4,0,1,0,0,1,111,21,other,0,-1.0,1.0,1,0.00010175,1,9.71e-05,0,2.92e-06,1,3.406e-05,1,2.664e-05,1,4.143e-05,1,7.7e-05,1,0.00014214,1,9e-06,1,0.0001324
mmlu_humanities_00026_world_religions,humanities,choice,"Which mystic believed that evil was a distortion that reveals divine love more clearly?
A. Julian of Norwich
B. Catherine of Siena
C. Teresa of Avila
D. John of the Cross",170,31,which,0,0,0,1,9,0,0,1,0,0,254,43,other,0,-1.0,1.0,1,0.00012375,1,0.0002522,1,4.32e-06,1,1.50476e-05,1,4.991e-05,1,5.8792e-05,0,0.000109675,0,0.00024534,0,1.28e-05,0,0.0002052
mmlu_social_science_00144_sociology,social_science,choice,"In the nineteenth century, homosexuality was understood as:
A. a positive identity in which gay people could take pride
B. an absolute taboo, which meant that all homosexuals were isolated
C. a subordinate form of masculinity that threatened 'compulsory heterosexuality'
D. confirmation of the two-sex model",307,47,in,0,1,0,0,1,0,1,0,0,1,584,100,other,0,-1.0,1.0,1,0.00013175,1,0.0003,0,7.36e-06,1,2.4226e-05,1,4.214e-05,1,0.0001203,0,0.000111325,0,0.00025254,1,2.06e-05,0,0.0002098
mmlu_social_science_00001_sociology,social_science,choice,"Which of the following was not a strategy used by the Conservative government of 1979 to reduce the power of the labour movement?
A. making all strike action illegal
B. imposing restrictions on picketing
C. banning political strikes that were not primarily concerned with the worker's own conditions of work
D. making secondary action (in support of workers elsewhere) illegal",376,61,which,1,0,0,1,2,1,1,0,1,1,159,24,other,0,-1.0,1.0,1,0.0001625,1,0.0002367,1,4.06e-06,1,3.866e-05,1,5.53e-05,1,0.000111,0,0.000112375,0,0.00025614,1,1.64e-05,0,0.0002122
strategyqa_59acb3e278f8a75eac86,commonsense,yesno,Are Chipotle Cinnamon Pork Chops appropriate for a Seder? Answer yes or no.,75,13,are,0,0,0,1,7,0,0,0,1,0,252,41,yes,0,-1.0,1.0,1,6.7e-05,1,8.82e-05,0,3.25e-06,1,3.016e-05,1,3.316e-05,1,5.4072e-05,1,9.29e-05,1,0.00019434,1,1.305e-05,0,0.0001992
sciq_00093,science,choice,"For the nervous system to function, neurons must be able to send and receive what?
A. proteins
B. signals
C. pulses
D. information",130,23,for,0,0,0,1,1,0,0,0,0,0,228,36,other,0,-1.0,1.0,1,7.275e-05,0,0.0002851,0,3.23e-06,1,1.786e-05,1,4.2e-05,1,3.8368e-05,1,0.000108925,1,0.00023094,1,1.27e-05,0,0.0002034
sciq_00127,science,choice,"Chemical elements and water are constantly recycled in the ecosystem through what?
A. inorganic cycles
B. geothermal cycles
C. biogeochemical cycles
D. greenhouse gases",168,24,chemical,0,0,0,1,1,0,0,0,0,0,616,95,other,0,-1.0,1.0,1,8.65e-05,1,0.0001204,1,2.503e-05,1,2.18e-05,1,4.086e-05,1,6.229e-05,1,5.095e-05,1,0.00015804,1,1.45e-05,0,0.0002036
strategyqa_b528be028d2232b34887,commonsense,yesno,Would a lullaby be enough to wake Hellen Keller up? Answer yes or no.,69,14,would,0,0,0,1,4,0,0,0,1,1,282,47,no,0,-1.0,1.0,1,7e-05,1,0.0001032,1,3.82e-06,1,2.598e-05,1,0.00014544,1,5.4736e-05,1,9.2975e-05,1,0.00015804,1,9.55e-06,0,0.000199
mmlu_humanities_00043_high_school_world_history,humanities,choice,"This question refers to the following information.
As for their men there is no sexual jealousy in them. And none of them derives his genealogy from his father but, on the contrary, from his maternal uncle. A man does not pass on inheritance except to the sons of his sister to the exclusion of his own sons. . . . They are Muslims keeping to the prayers, studying fiqh (Islamic jurisprudence) and learning the Qur'an by heart. With regard to their women, they are not modest in the presence of men; they do not veil themselves in spite of their perseverance in the prayers. He who wishes to marry among them can marry, but the women do not travel with the husband, and if one of them wanted to do that, she would be prevented by her family. The women there have friends and companions amongst men outside the prohibited degrees of marriage [i.e., other than brothers, fathers, etc.]. Likewise for the men, there are companions from amongst women outside the prohibited degrees. One of them would enter his house to find his wife with her companion and would not disapprove of that conduct.
—Adapted from an account by Ibn Battuta of his travels in Mali during the 1300s
What was the likely cause of women not wearing the veil?
A. They were probably rebelling against the oppression of women in Islam.
B. It was a continuation of a preexisting cultural pattern.
C. As sexual objects, they were prevented from veiling themselves.
D. The climate of Mali makes veiling women impractical.",1484,260,this,1,0,0,1,23,1,1,1,1,0,739,120,other,0,-1.0,1.0,1,0.0001995,1,0.0004134,1,1.21e-05,1,6.64e-05,1,7.318e-05,1,0.000132952,0,0.0001306,0,0.00032604,1,2.9e-05,0,0.0002592
mmlu_humanities_00089_philosophy,humanities,choice," In his discussion of the Divided Line, Plato says that, in contrast to mere belief or opinion, knowledge is a belief for which we give reasons or justifications by appealing:
A. to what our senses reveal to us about how things appear to us, not how they  really are.
B. beyond the Forms to images of goodness, beauty, and truth obtained from particular objects.
C. to what we sincerely believe is true about the Forms based on our experiences in the world.
D. beyond sense experience to unchanging ideas (Forms) that are perceived as rationally ordered.",554,96,in,0,0,0,0,7,1,0,0,1,0,389,59,other,0,-1.0,1.0,1,0.000127,1,0.0002381,1,6.04e-06,1,2.20328e-05,1,9.032e-05,1,9.993e-05,0,0.0001156,0,0.00026784,0,2.565e-05,0,0.00022
mmlu_social_science_00042_sociology,social_science,choice,"The 'correspondence principle' (Bowles & Gintis) suggests that:
A. schools prepare children for work by teaching them to be obedient
B. teachers and parents tend to have similar attitudes to learning
C. children who write lots of letters develop a better grasp of language
D. boys' and girls' educational achievements have recently become similar",346,53,the,0,0,0,0,3,1,1,0,0,0,218,34,other,0,-1.0,1.0,1,0.0001145,1,0.0002249,1,2.67e-05,1,1.62884e-05,1,4.879e-05,1,5.9e-05,0,0.00011215,1,0.00015714,1,1.605e-05,0,0.000212
gsm8k_00077,math,number,"Emily makes $1,000,000 per year. If she has 10 employees who make $20,000 per year, how much would her salary be if she took part of her salary to make sure all of her employees make $35,000 per year.",200,43,emily,8,0,0,0,2,0,0,0,0,1,329,58,other,0,-1.0,1.0,1,0.00018925,1,0.0001145,1,7.06e-06,0,9.828e-05,1,4.662e-05,1,6.398e-05,0,0.00011065,1,0.00023934,1,1.61e-05,0,0.0002058
sciq_00159,science,choice,"Every species has a characteristic number of what?
A. receptors
B. chromosomes
C. ribosomes
D. DNA",98,16,every,0,0,0,1,1,0,0,0,0,1,150,25,other,0,-1.0,1.0,1,7.825e-05,1,0.0002002,0,2.55e-06,1,9.172e-06,1,3.472e-05,1,8.733e-05,0,0.0001084,0,0.00024084,1,1.135e-05,0,0.000202
sciq_00056,science,choice,"The reaction rate usually increases as the concentration of what increases?
A. mutations
B. complexes
C. reactants
D. generators",128,19,the,0,0,0,1,1,0,0,0,0,0,225,31,other,0,-1.0,1.0,1,7.725e-05,1,0.0001236,1,1.06e-05,1,1.88e-05,1,3.828e-05,1,4.184e-05,1,6.2375e-05,1,0.00015744,1,1.24e-05,0,0.0002024
strategyqa_d0ed74f42be54dc99ec5,commonsense,yesno,Could a dichromat probably easily distinguish chlorine gas from neon gas? Answer yes or no.,91,15,could,0,0,0,1,2,0,0,0,1,0,381,55,yes,0,-1.0,1.0,0,0.0001,0,0.0001835,0,4.28e-06,0,1.16616e-05,0,3.655e-05,0,5.075e-05,0,0.00010735,0,0.00016914,0,9.65e-06,0,0.0001992
sciq_00007,science,choice,"What form does formaldehyde take at room temperature?
A. plasma
B. liquids
C. solid
D. gas",90,16,what,0,0,0,1,1,0,0,0,0,0,119,24,other,0,-1.0,1.0,1,9.6e-05,1,0.0001002,1,3.2e-06,1,9.8584e-06,1,3.549e-05,1,7.3e-05,0,0.0001084,1,0.00021174,1,1.165e-05,0,0.0002018
strategyqa_4c088a5366459f2256c6,commonsense,yesno,Did Van Gogh suffer from a mental disorder? Answer yes or no.,61,12,did,0,0,0,1,4,0,0,0,1,0,230,32,yes,0,-1.0,1.0,1,9.025e-05,1,0.0001423,1,2.78e-06,1,2.3e-05,1,2.283e-05,1,5.258e-05,1,8.33e-05,1,0.00015114,1,1.085e-05,1,0.00016485
mmlu_humanities_00004_high_school_world_history,humanities,choice,"This question refers to the following information.
This ruler of Syria made me spend many years as commander of his army,
Every land to which I turned
I overcame.
I destroyed its green fields and its wells,
I captured its cattle, I took captive its inhabitants, I deprived them of their provisions,
and I slew [many] people…by my sword, my bow, my marchings, and my good devices.
Thus my excellence was in his heart; he loved me and he knew my valor;
…he set me at the head of his sons, when he saw the success of my handiwork.
There came a champion of Syria
to defy me in my tent;
a bold man without equal, for he had vanquished all his rivals.
He said, ""Let Sanehat fight with me.""
He thought to overcome me; he designed to take my cattle, thus being counseled by his tribe.
The Tale of Sanehat, Egyptian poem written during the Middle Kingdom, ca.1800 B.C.E.
Which of the following best describes the most common political significance of conflict between states to the rulers of early civilizations?
A. Victories against outsiders granted legitimacy to leaders of states.
B. Victories against outsiders provided slaves whose labor sustained agricultural systems.
C. Victories against outsiders demonstrated the power of divinities over other gods.
D. Victories against outsiders allowed leaders of states to incorporate the elites of the subjugated into the conquering power.",1379,237,this,1,0,0,1,22,0,1,1,1,1,260,39,other,0,-1.0,1.0,1,0.000219,1,0.0003131,1,9.36e-06,1,5.65e-05,1,7.9675e-05,1,0.000162488,0,0.000130225,0,1.0,1,3.17e-05,0,0.0002564
strategyqa_7deb49d3ba50fb75a04f,commonsense,yesno,Is Black Lives Matter connected with capsaicin? Answer yes or no.,65,11,is,0,0,0,1,5,0,0,0,1,0,308,49,no,0,-1.0,1.0,0,8.45e-05,0,0.0001251,0,4e-06,0,4.121e-05,0,2.372e-05,0,4.4408e-05,1,9.58e-05,0,0.00017184,0,1.23e-05,0,0.0001984
mmlu_social_science_00158_us_foreign_policy,social_science,choice,"What did the Moscow Treaty on Strategic Offensive Reductions do?
A. Required the United States and Russia to demobilize their armies
B. Required the United States and Russia to dismantle a significant number of their nuclear weapons
C. Prohibited the acquisition of new military bases
D. Prohibited short-range nuclear weapons",326,51,what,0,1,0,1,16,0,0,0,0,0,385,62,other,0,-1.0,1.0,1,0.00012675,1,0.0001284,1,1.891e-05,1,1.8134e-05,1,5.13e-05,1,9.05e-05,0,0.00011155,1,0.00022674,1,1.615e-05,0,0.000211
gsm8k_00112,math,number,"Emma is planning a dinner party, so she went to a shop to buy the products she needs. She bought 8 kg of cheese and 7 kg of vegetables. One kilogram of cheese costs $4 and one kilogram of vegetable costs is $2 more expensive. How much did she pay for her shopping?",264,53,emma,4,0,0,1,4,0,0,1,0,0,291,62,other,0,-1.0,1.0,1,0.000118,0,0.0001161,1,6.44e-06,1,3.28e-05,1,3.922e-05,1,8.2288e-05,0,0.000110575,1,0.00018894,1,1.48e-05,0,0.0002074
strategyqa_2b5b926a732d43620065,commonsense,yesno,"During the time immediately after 9/11, was don't ask don't tell still in place? Answer yes or no.",98,21,during,2,1,0,1,2,0,1,1,1,0,204,38,yes,0,-1.0,1.0,1,0.00014625,1,0.0001818,1,4.08e-06,1,1.42348e-05,1,4.218e-05,1,7.45e-05,0,0.00010795,0,0.00023814,1,1.15e-05,0,0.0002006
mmlu_social_science_00119_high_school_government_and_politics,social_science,choice,"When the Democratic Party pursues liberal social policies, it is most likely to alienate which of its traditional bases?
A. People holding advanced academic degrees
B. Northeastern city dwellers
C. Southerners
D. Jewish Americans",229,34,when,0,0,0,1,8,0,0,1,0,0,281,43,other,0,-1.0,1.0,1,0.00015425,1,0.0001918,0,4.36e-06,1,1.81784e-05,1,3.796e-05,1,3.971e-05,0,0.000110275,0,0.00024744,1,1.875e-05,0,0.0002068
gsm8k_00020,math,number,"As soon as you enter the taxi, you pay a ride fee of $2. Michelle rode a taxi from her office to her home, which constitutes 4 miles. If the taxi charge per mile is $2.5, how much did pay Michelle pay in total for her ride?",223,48,as,3,0,0,1,4,0,0,0,0,0,123,23,other,0,-1.0,1.0,1,0.00010525,1,0.0001024,0,3.28e-06,1,3.026e-05,1,4.444e-05,1,5.355e-05,1,6.825e-05,1,0.00017694,1,1.45e-05,1,0.00019165
gsm8k_00134,math,number,Tom's cat needs an expensive surgery.  He has had pet insurance for 24 months that cost $20 per month.  The procedure cost $5000 but the insurance covers all but 20% of this.  How much money did he save by having insurance?,223,42,tom,4,0,0,1,4,0,1,0,0,1,316,51,other,0,-1.0,1.0,1,0.000145,0,0.0001483,0,2.542e-05,1,4.53e-05,1,5.3115e-05,1,6.894e-05,0,0.000110275,0,0.00024684,0,2.185e-05,0,0.000206
strategyqa_687b694d02f9ebe82b96,commonsense,yesno,Could the Dominican Order hypothetically defeat Blessed Gerard's order? Answer yes or no.,89,14,could,0,0,0,1,6,0,1,0,1,0,423,59,yes,0,-1.0,1.0,1,0.00013,0,0.000421,0,4.78e-06,1,3.238e-05,0,5.629e-05,1,7.625e-05,0,0.0001072,0,0.00023604,1,1.525e-05,0,0.0001988
mmlu_humanities_00107_world_religions,humanities,choice," To whom is the Yoga Sutras attributed?
A. Madhva
B. Patanjali
C. Ramanuja
D. Aryabhatta",88,15,to,0,0,0,1,7,0,0,0,0,0,249,42,other,0,-1.0,1.0,1,6.775e-05,1,0.0001023,1,4.02e-06,1,1.11016e-05,1,2.25e-05,1,4.203e-05,1,7.4075e-05,1,0.00015774,1,1.18e-05,1,0.00018615
gsm8k_00004,math,number,"Summer performs 5 sun salutation yoga poses as soon as she gets out of bed, on the weekdays.  How many sun salutations will she perform throughout an entire year?",162,29,summer,1,0,0,1,2,0,0,0,0,1,236,45,other,0,-1.0,1.0,1,0.00014475,1,0.0002333,1,4.94e-06,1,1.60788e-05,1,3.344e-05,1,6.5448e-05,0,0.00010855,1,0.00014994,1,1.29e-05,0,0.0002024
strategyqa_ba8d04adf8848e0d28a7,commonsense,yesno,"If he were poor, would Christopher Reeve have lived? Answer yes or no.",70,13,if,0,0,0,1,4,0,0,0,1,0,174,29,yes,0,-1.0,1.0,1,0.000103,1,0.0001482,0,2.43e-06,0,2.2e-05,0,4.069e-05,0,5.21e-05,0,0.0001072,0,0.00023604,1,9.45e-06,0,0.0001988
mmlu_social_science_00134_high_school_government_and_politics,social_science,choice,"Of the following interest groups, which has created the largest number of political action committees (PACs) since the 1970s?
A. Environmental activists
B. Labor unions
C. For-profit business
D. Religious institutions",217,32,of,1,1,0,1,5,1,0,0,0,0,239,39,other,0,-1.0,1.0,1,0.000127,1,0.0001436,1,1.547e-05,1,1.3588e-05,1,4.618e-05,1,8.076e-05,0,0.00011035,0,0.00024804,0,1.555e-05,0,0.0002068
