example_id,task_type,answer_type,prompt,prompt_chars,prompt_words,question_start,num_numbers,has_math_symbols,has_code_like_text,question_mark_count,capitalized_word_count,contains_parenthesis,contains_quote,has_comparison_word,has_negation_word,has_quantity_word,cheap_answer_chars,cheap_answer_words,cheap_parsed_answer,cheap_contains_uncertainty,cheap_self_confidence,cheap_sample_agreement,gemini_flash_lite_correct,gemini_flash_lite_cost,gemini_flash_correct,gemini_flash_cost,mistral_nemo_correct,mistral_nemo_cost,qwen_30b_correct,qwen_30b_cost,llama_70b_correct,llama_70b_cost,deepseek_v3_correct,deepseek_v3_cost,ring_1t_correct,ring_1t_cost,minimax_m3_correct,minimax_m3_cost,granite_8b_correct,granite_8b_cost,step_flash_correct,step_flash_cost
gsm8k_00030,math,number,"Gina is considered a bad tipper because she tipped 5%. If good tippers tip at least 20%, how many more cents than normal would Gina have to tip on a bill of $26 to be considered a good tipper?",192,39,gina,3,0,0,1,3,0,0,1,0,1,258,51,other,0,-1.0,1.0,1,0.00018425,1,0.000145,0,5.5e-06,1,1.68924e-05,1,8.116e-05,1,6.543e-05,0,0.0001096,1,0.00024024,1,1.765e-05,0,0.0002048
mmlu_humanities_00104_world_religions,humanities,choice," In the Japanese Zen tradition, what is zazen?
A. A collection of statues
B. Veneration of ancestors
C. Seated meditation
D. Funeral rituals",140,23,in,0,0,0,1,6,0,0,0,0,0,158,24,other,0,-1.0,1.0,1,9.6e-05,1,0.0001285,1,2.88e-06,1,9.2568e-06,1,0.00015048,1,4.875e-05,1,4.915e-05,1,0.00011544,1,1.105e-05,0,0.000204
mmlu_humanities_00044_high_school_world_history,humanities,choice,"This question refers to the following information.
Source 1:
""It is impossible to demand that an impossible position should be cleared up by peaceful revision and at the same time constantly reject peaceful revision. It is also impossible to say that he who undertakes to carry out these revisions for himself transgresses a law, since the Versailles ""Diktat"" is not law to us. A signature was forced out of us with pistols at our head and with the threat of hunger for millions of people. And then this document, with our signature, obtained by force, was proclaimed as a solemn law.""
Adolf Hitler, speech to the Reichstag, September 1, 1939
Source 2:
""We shall not flag or fail. We shall go on to the end. We shall fight in France, we shall fight on the seas and the oceans, we shall fight with growing confidence and growing strength in the air, we shall defend our island, whatever the cost may be. We shall fight on the beaches, we shall fight on the landing grounds, we shall fight in the fields and in the streets, we shall fight in the hills; we shall never surrender.""
Winston Churchill, speech before Parliament, June 4, 1940
Winston Churchill's speech in Source 2 is best understood in the context of which of the following?
A. British support for growing resistance movements in Eastern Europe
B. British trade deals with American manufacturers of military hardware
C. British appeasement of the Axis powers
D. British fears about a possible invasion attempt by Nazi Germany",1486,258,this,7,0,0,1,34,0,1,1,1,0,331,55,other,0,-1.0,1.0,1,0.00021425,1,0.0003192,0,1.038e-05,1,5.86e-05,1,9.584e-05,1,0.00013088,0,6.4775e-05,0,0.000267,1,3.355e-05,0,0.0002608
strategyqa_4f08d9a0fba58ad9ca73,commonsense,yesno,Will more people go in and out of Taco Bell than a Roy Rogers each year? Answer yes or no.,90,20,will,0,0,0,1,6,0,0,1,1,1,346,61,yes,0,-1.0,1.0,1,9.35e-05,1,9.47e-05,1,4.6e-06,1,9.7308e-06,1,2.894e-05,1,3.676e-05,0,0.000107575,1,0.00023754,1,9.6e-06,0,0.0002
mmlu_social_science_00010_sociology,social_science,choice,"When Berger & Luckmann said that reality is socially constructed, they meant:
A. scientists are guided in their work by social values and interests, so they define and measure phenomena that will support their theories
B. people negotiate shared definitions of their situation and live according to these, often forgetting that these social worlds are not fixed and external
C. sociologists decide what constitutes social reality and measure only that
D. terms like 'reality' have no deeper meaning beyond the level of discourse",528,82,when,0,0,0,0,3,0,1,0,1,1,411,63,other,0,-1.0,1.0,1,0.00013925,1,0.0002755,1,5.36e-06,1,2.10048e-05,1,5.065e-05,1,0.00011735,0,0.0001141,0,0.00026334,1,2.065e-05,0,0.0002172
mmlu_social_science_00112_high_school_government_and_politics,social_science,choice,"The government promotes preferential treatment for members of groups that have historically suffered from discrimination by means of
A. the New Federalism
B. affirmative action programs
C. Social Security benefits
D. bills of attainder",235,34,the,0,0,0,0,5,0,0,0,0,0,278,40,other,0,-1.0,1.0,1,0.0001285,1,0.0002115,0,3.54e-06,1,1.11432e-05,1,4.235e-05,1,6.378e-05,1,7.9275e-05,1,0.00012954,1,1.6e-05,0,0.0002062
mmlu_social_science_00043_high_school_government_and_politics,social_science,choice,"Which of the following best describes the fate of most popular third-party movements?
A. They displace one of the two major parties and become major parties themselves.
B. They are ultimately abandoned by the public because their politics are perceived as too radical.
C. Their supporters become frustrated and withdraw from the political process.
D. They disintegrate when one or both of the major parties adopt the third party's goals.",437,72,which,0,1,0,1,5,0,1,1,0,0,308,49,other,0,-1.0,1.0,1,0.000141,1,0.0001797,1,5.48e-06,1,1.3456e-05,1,0.00015421,1,6.798e-05,0,0.00011305,0,0.00025794,0,2.41e-05,0,0.0002138
gsm8k_00079,math,number,There are 180 school days in the academic year. Aliyah packs a lunch half the time. Becky packs her lunch half as much as Aliyah. How many days a year does Becky pack her lunch?,177,35,there,1,0,0,1,6,0,0,0,0,1,201,41,other,0,-1.0,1.0,1,0.00010475,1,0.0001707,1,4.52e-06,1,1.47052e-05,1,3.378e-05,1,4.786e-05,1,8.845e-05,1,0.00014934,1,1.23e-05,1,0.00019075
gsm8k_00038,math,number,"Jack and Jill race up the hill to see who gets there fastest. Jack ran up the first half of the hill in 19 seconds. He finished running up the hill 7 seconds before Jill did. If Jill finished the race in 32 seconds, how long did it take Jack to run up the second half of the hill?",280,59,jack,3,0,0,1,8,0,0,1,0,0,221,40,other,0,-1.0,1.0,1,0.0001365,1,0.0002557,1,5.1e-06,1,3.27e-05,1,3.408e-05,1,7.578e-05,0,0.00011095,1,0.00014844,1,1.385e-05,0,0.0002084
sciq_00073,science,choice,"Metallic bonds allow metals to do what, in the manner of a willow tree?
A. break easily
B. stand tall
C. bend without breaking
D. grow",134,26,metallic,0,0,0,1,1,0,0,0,1,0,208,34,other,0,-1.0,1.0,1,0.0001215,1,0.0002335,1,3.7e-06,1,1.19164e-05,1,4.672e-05,1,5.2e-05,1,8.2425e-05,1,0.00016134,1,1.275e-05,0,0.0002042
strategyqa_f240c88676b6ac6896ad,commonsense,yesno,Is the kayak a traditional boat in New Zealand? Answer yes or no.,65,13,is,0,0,0,1,4,0,0,0,1,0,181,31,yes,0,-1.0,1.0,1,9.8e-05,1,9.26e-05,0,2.86e-06,1,2.408e-05,1,5.092e-05,1,3.926e-05,1,7.58e-05,1,0.00018024,1,1.125e-05,0,0.0001986
mmlu_social_science_00084_high_school_government_and_politics,social_science,choice,"Among the following groups that have traditionally supposed the Democratic Party, which has the least liberal constituency?
A. White Southerners
B. Labor union members
C. African Americans
D. Northern ethnic minorities",218,31,among,0,0,0,1,9,0,0,0,0,0,200,27,other,0,-1.0,1.0,1,0.0001425,1,0.0001656,1,3.03e-06,1,3.341e-05,1,4.13e-05,1,4.936e-05,0,0.000109825,0,0.00024624,1,1.57e-05,0,0.0002056
strategyqa_91917c5e30dbf8552b34,commonsense,yesno,Would a vegan eat a traditional Paella dish? Answer yes or no.,62,12,would,0,0,0,1,3,0,0,0,1,0,209,35,no,0,-1.0,1.0,1,6.775e-05,1,8.26e-05,1,2.74e-06,1,1.52e-05,1,1.596e-05,1,2.696e-05,1,8.455e-05,1,0.00023184,1,8.85e-06,0,0.0001984
strategyqa_6571aafb3bae1b2e75e9,commonsense,yesno,Did Johann Sebastian Bach ever win a Grammy Award? Answer yes or no.,68,13,did,0,0,0,1,7,0,0,0,1,0,114,18,no,0,-1.0,1.0,1,9.025e-05,1,0.0001251,0,2.6e-06,1,9.4312e-06,1,3.1e-05,1,5.931e-05,1,7.705e-05,0,0.00023544,1,8.55e-06,0,0.0001984
gsm8k_00124,math,number,"20% of the job candidates at a temp agency have experience with Excel. 70% of the candidates are only willing to work day shifts. If a manager picks a candidate at random, what are the odds they know Excel and are willing to work nights?",237,45,20,2,0,0,1,3,0,0,0,0,1,265,46,other,0,-1.0,1.0,0,0.00014775,0,0.0003087,0,4.43e-06,0,3.84e-05,0,1.0,0,9.478e-05,0,0.000109825,0,0.00024594,0,1.44e-05,0,0.0002054
mmlu_social_science_00005_sociology,social_science,choice,"The term 'feminist standpoint' suggests:
A. taking a stand on the issues neglected by feminism
B. studying society from the perspective of women
C. the recognition of difference and diversity in women's lives
D. a tendency to ignore the gendered nature of knowledge",265,44,the,0,0,0,0,1,0,1,0,0,0,505,77,other,0,-1.0,1.0,1,0.000102,1,0.0001532,0,5.21e-06,1,1.59468e-05,1,4.911e-05,1,6.441e-05,0,0.00011095,0,0.00025014,1,1.525e-05,0,0.0002084
mmlu_social_science_00107_sociology,social_science,choice,"Social norms are:
A. creative activities such as gardening, cookery and craftwork
B. the symbolic representation of social groups in the mass media
C. religious beliefs about how the world ought to be
D. rules and expectations about interaction that regulate social life",270,43,social,0,0,0,0,1,0,0,0,0,0,266,42,other,0,-1.0,1.0,1,8.175e-05,1,0.0001773,1,4.42e-06,1,2.22e-05,1,3.622e-05,1,5.035e-05,1,5.1975e-05,1,0.00015174,1,1.21e-05,0,0.0002082
strategyqa_01254b50648f4fb08b51,commonsense,yesno,Could two newborn American Black Bear cubs fit on a king size bed? Answer yes or no.,84,17,could,0,0,0,1,5,0,0,0,1,0,221,39,yes,0,-1.0,1.0,1,0.00011075,1,0.0001313,1,3.74e-06,1,1.49648e-05,1,4.202e-05,1,4.925e-05,0,0.000107425,1,0.00018414,1,9.7e-06,0,0.0001994
gsm8k_00152,math,number,Enrique has 2 132 contracts that he needs to shred.  His paper shredder will only allow him to shred 6 pages at a time.  How many times will he shred 6 units of paper until all of the contracts are shredded?,207,41,enrique,4,0,0,1,3,0,0,0,0,1,323,61,other,0,-1.0,1.0,0,0.00017025,0,0.0002212,0,5.9e-06,0,6.669e-05,1,4.378e-05,0,4.524e-05,0,0.000109825,0,0.00024594,0,1.52e-05,0,0.0002054
mmlu_humanities_00015_world_religions,humanities,choice," The classic text Daodejing is known by what title in English?
A. Classic of Changes
B. Classic of the Way and Power
C. Classic of Women
D. Classic of Philosophy",161,30,the,0,0,0,1,12,0,0,0,0,0,162,28,other,0,-1.0,1.0,1,8.5e-05,1,0.0001475,1,3.54e-06,1,1.44472e-05,1,3.174e-05,1,8.142e-05,1,0.000105775,1,0.00023814,1,1.78e-05,0,0.000205
gsm8k_00054,math,number,"In India, it cost $1 to purify a gallon of fresh water. Each person needs 1/2 a gallon of fresh water a day. In a family of 6, how much will it cost for fresh water for the day?",177,40,in,4,1,0,1,4,0,0,0,0,1,158,35,other,0,-1.0,1.0,1,0.00010725,1,9.47e-05,1,3.82e-06,1,1.37608e-05,1,4.348e-05,1,6.235e-05,1,8.5775e-05,1,0.00015624,1,1.37e-05,1,0.0001588
sciq_00047,science,choice,"What is the sum of the massess of the atoms in a molecule?
A. nuclear mass
B. magnetic mass
C. underlying mass
D. molecular mass",128,25,what,0,0,0,1,1,0,0,0,0,0,213,41,other,0,-1.0,1.0,1,7.175e-05,1,0.0001607,0,3.24e-06,1,1.05868e-05,1,3.592e-05,1,4.595e-05,1,4.9075e-05,1,0.00012354,1,9.6e-06,0,0.0002038
mmlu_humanities_00007_high_school_world_history,humanities,choice,"This question refers to the following information.
Source 1:
""In the days of a great struggle against a foreign enemy who has been endeavoring for three years to enslave our country, it pleased God to send Russia a further painful trial. Internal troubles threatened to have a fatal effect on the further progress of this obstinate war. The destinies of Russia, the honor of her heroic Army, the happiness of the people, and the whole future of our beloved country demand that the war should be conducted at all costs to a victorious end.
The cruel enemy is making his last efforts and the moment is near when our valiant Army, in concert with our glorious Allies, will finally overthrow the enemy. In these decisive days in the life of Russia we have thought that we owed to our people the close union and organization of all its forces for the realization of a rapid victory; for which reason, in agreement with the Imperial Duma, we have recognized that it is for the good of the country that we should abdicate the Crown of the Russian State and lay down the Supreme Power.""
Tsar Nicholas II, Abdication, March 15, 1917
Source 2:
""History will not forgive revolutionaries for procrastinating when they could be victorious today (and they certainly will be victorious today), while they risk losing much tomorrow, in fact, the risk losing everything.
If we seize power today, we seize it not in opposition to the Soviets but on their behalf. The seizure of power is the business of the uprising; its political purpose will become clear after the seizure….
It would be an infinite crime on the part of the revolutionaries were they to let the chance slip, knowing that the salvation of the revolution, the offer of peace, the salvation of Petrograd, salvation from famine, the transfer of the land to the peasants depend upon them.
The government is tottering. It must be given the death-blow at all costs.""
Vladimir Illyich Lenin, Call to Power, October 24, 1917
What was the principal philosophical underpinning of Lenin's call to power in Source 2?
A. Capitalism
B. Mercantilism
C. Fascism
D. Marxism",2105,365,this,7,1,0,1,47,1,1,1,1,1,377,57,other,0,-1.0,1.0,1,0.0002015,1,0.0003804,1,1.318e-05,1,3.30668e-05,1,8.328e-05,1,0.00014421,1,0.000128025,1,0.00025194,1,3.645e-05,0,0.0002872
strategyqa_5416d6ace8e5bef7e467,commonsense,yesno,Could a nymph tick pass through a standard hole punch? Answer yes or no.,72,14,could,0,0,0,1,2,0,0,0,1,0,332,63,yes,0,-1.0,1.0,1,0.00010125,1,0.0001404,1,4.72e-06,1,1.22196e-05,1,3.47e-05,1,4.061e-05,0,0.0001072,1,0.00017814,1,1.33e-05,0,0.0001986
sciq_00144,science,choice,"When solids change to gasses, they generally pass through what other state?
A. liquid
B. chemical
C. carbon
D. frozen",117,20,when,0,0,0,1,1,0,0,0,0,0,139,24,other,0,-1.0,1.0,1,8.575e-05,1,0.0001945,1,1.755e-05,1,1.67648e-05,1,3.164e-05,1,5.8e-05,1,6.3775e-05,1,0.00019914,1,1.12e-05,0,0.000203
strategyqa_82059a3aaefe9bb821d9,commonsense,yesno,Did the Football War last at least a month? Answer yes or no.,61,13,did,0,0,0,1,4,0,0,0,1,0,130,26,no,0,-1.0,1.0,1,0.00011125,1,0.0001276,1,2.92e-06,1,2.09e-05,1,2.268e-05,1,3.312e-05,1,7.955e-05,1,0.00014784,1,9.85e-06,0,0.0001984
mmlu_humanities_00134_philosophy,humanities,choice,"Mill claims that a happy life is one of:
A. tranquility.
B. excitement.
C. both a and b.
D. neither a nor b.",108,23,mill,0,0,0,0,1,0,0,0,0,0,308,53,other,0,-1.0,1.0,1,0.0001365,1,0.000181,0,4.46e-06,1,1.47912e-05,1,2.902e-05,1,6.285e-05,0,0.00010915,0,0.00024264,1,1.81e-05,0,0.0002032
gsm8k_00006,math,number,"Emery and Serena go to their school library, and each borrows a copy of The life of Jack Steve's book to read for their school project. If Emery can read five times as fast as Serena, and the book takes her 20 days to read, what's the average number of days the two take to read the book?",288,60,emery,1,0,0,1,8,0,1,0,0,1,251,50,other,0,-1.0,1.0,1,0.000141,1,0.000191,1,5.72e-06,1,1.8392e-05,1,4.599e-05,0,9.937e-05,0,0.000111025,0,0.00017124,1,1.325e-05,0,0.0002088
gsm8k_00018,math,number,"Phantom's mom gave him $50 to buy printer-inks. At the store, he bought two black printer inks which cost $11 each, three red printer inks which cost $15 each, and two yellow printer inks which cost $13 each. Phantom found out that his money is not enough to buy all the printer inks. How much more money should he ask his mom to be able to buy the printer inks?",362,72,phantom,4,1,0,1,4,0,1,1,1,1,328,64,other,0,-1.0,1.0,1,0.0001475,0,0.0001092,1,7.96e-06,1,3.7e-05,1,5.544e-05,0,6.175e-05,0,0.00011245,1,0.00022554,1,1.72e-05,0,0.000212
strategyqa_d513fadf58cbb9cd1d9d,commonsense,yesno,Are the founders of Skype from Asia? Answer yes or no.,54,11,are,0,0,0,1,4,0,0,0,1,0,110,18,no,0,-1.0,1.0,1,7.325e-05,1,0.0001095,1,2.25e-06,1,1.74e-05,1,3.2915e-05,1,3.734e-05,1,0.000101275,1,0.00011604,1,7.65e-06,0,0.000198
mmlu_social_science_00087_sociology,social_science,choice,"Mass-society theory suggests that:
A. the content of the media is determined by market forces
B. the subordinate classes are dominated by the ideology of the ruling class
C. the media manipulate 'the masses' as vulnerable, passive consumers
D. audiences make selective interpretations of media messages",302,47,mass,0,1,0,0,1,0,1,0,0,0,411,62,other,0,-1.0,1.0,1,0.00011125,1,0.0001588,0,5.56e-06,1,1.41448e-05,1,4.465e-05,1,6.667e-05,0,0.000111175,0,0.00025164,1,1.85e-05,0,0.0002092
mmlu_humanities_00037_philosophy,humanities,choice,"Augustine claims that there can be no evil where there is no:
A. hatred.
B. greed.
C. love.
D. good.",100,20,augustine,0,0,0,0,1,0,0,0,1,0,685,119,other,0,-1.0,1.0,1,0.000124,1,0.0001454,0,7.6e-06,1,1.39764e-05,1,4.361e-05,1,5.417e-05,0,0.000109,1,0.00023484,1,1.425e-05,0,0.0002028
mmlu_humanities_00124_philosophy,humanities,choice,"In the case of the debtors, the moral argument against imprisoning A relies on:
A. fear.
B. universalizability.
C. considerations of the consequences of doing so.
D. all of the above.",183,31,in,0,0,0,0,1,0,0,0,0,1,329,50,other,0,-1.0,1.0,0,0.0001,0,0.0002443,0,4.54e-06,1,1.7364e-05,0,8.476e-05,1,0.00012219,0,0.000109975,0,0.00024594,1,1.48e-05,0,0.0002056
strategyqa_f07a6acf27e25dedbb8d,commonsense,yesno,Does Andrew Johnson's presidential number exceed Elagabalus's Emperor number? Answer yes or no.,95,15,does,0,0,0,1,6,0,1,0,1,0,129,21,yes,0,-1.0,1.0,1,0.00010275,1,0.0001247,0,2.46e-06,1,1.29056e-05,1,6.028e-05,1,4.014e-05,0,0.000107425,0,0.00023664,1,8.9e-06,0,0.0001994
strategyqa_7a096b2fc559fd5c7919,commonsense,yesno,Is a paleo dieter unlikely to color beverages green for St. Patrick's Day? Answer yes or no.,92,18,is,0,0,0,1,5,0,1,0,1,0,246,37,yes,0,-1.0,1.0,1,8.05e-05,1,0.00011,1,2.85e-06,1,9.602e-06,1,2.988e-05,1,3.214e-05,0,0.00010765,0,0.00023754,1,1.015e-05,0,0.0002
sciq_00155,science,choice,"Potential energy is present in objects that are what?
A. elastic
B. rigid
C. unstable
D. crystals",97,17,potential,0,0,0,1,1,0,0,0,0,0,224,36,other,0,-1.0,1.0,1,8.275e-05,1,0.0002455,1,3.44e-06,1,2.24e-05,1,3.629e-05,1,4.22e-05,1,0.0001084,1,0.00019404,1,1.295e-05,0,0.000202
strategyqa_1d923b8a2778448a9716,commonsense,yesno,Should cactus soil always be damp? Answer yes or no.,52,10,should,0,0,0,1,2,0,0,0,1,0,206,36,no,0,-1.0,1.0,1,6.875e-05,1,0.0001192,1,3.32e-06,1,8.6592e-06,1,2.697e-05,1,3.848e-05,1,5.9325e-05,1,0.00014334,1,8.45e-06,0,0.0001978
mmlu_social_science_00104_us_foreign_policy,social_science,choice,"The government body formed to coordinate American foreign and military policy is known as
A. the National Security Council.
B. the Pentagon.
C. the Defense Policy Institute.
D. the Joint Chiefs of Staff.",203,33,the,0,0,0,0,12,0,0,0,0,0,570,92,other,0,-1.0,1.0,1,0.00010025,1,0.0003343,1,5.28e-06,1,2.944e-05,1,5.583e-05,1,0.00010065,0,0.000109975,1,0.00024264,1,2.06e-05,0,0.0002056
gsm8k_00060,math,number,Justin and Sabrina at Pine Grove Elementary have 50 pencils combined. Justin has 8 more than twice as many pencils as Sabrina. How many pencils does Sabrina have?,162,28,justin,2,0,0,1,9,0,0,1,0,1,225,43,other,0,-1.0,1.0,1,0.00014125,1,0.0002777,1,4.18e-06,1,4.94e-05,1,5.282e-05,1,8.7232e-05,1,0.00010855,1,0.00016104,1,1.36e-05,0,0.0002022
sciq_00112,science,choice,"When boron10 absorbs a neutron, what does it emit?
A. proteins
B. particle
C. calcium
D. light",94,17,when,1,0,0,1,1,0,0,0,0,0,152,24,other,0,-1.0,1.0,1,0.00011375,1,0.0001439,1,2.81e-06,1,2.94e-05,1,4.922e-05,1,4.84e-05,0,0.0001087,1,0.00016104,1,1.34e-05,0,0.0002024
strategyqa_40b7c34188d5b36bc486,commonsense,yesno,Can Lamborghini's fastest model win a race against a Porsche 911? Answer yes or no.,83,16,can,1,0,0,1,4,0,1,0,1,0,335,64,yes,0,-1.0,1.0,1,0.00010575,1,0.0001322,1,2.104e-05,1,1.24764e-05,1,2.318e-05,1,5.56e-05,0,0.00010765,0,0.00023664,1,1.56e-05,0,0.0001998
mmlu_humanities_00117_high_school_world_history,humanities,choice,"This question refers to the following information.
""The question as to who, and what, is responsible for African underdevelopment can be answered at two levels. Firstly, the answer is that the operation of the imperialist system bears major responsibility for African economic retardation by draining African wealth and by making it impossible to develop more rapidly the resources of the continent. Secondly, one has to deal with those who manipulate the system and those who are either agents or unwitting accomplices of the said system. The capitalists of Western Europe were the ones who actively extended their exploitation from inside Europe to cover the whole of Africa.""
Walter Rodney, historian, How Europe Underdeveloped Africa, 1974
Which of the following best explains the importance of trading contacts with Europeans for Sub-Saharan Africans in the period 1450 to 1750 C.E.?
A. Sub-Saharan Africans relied on European merchants to sustain population growth through the constant importation of New World foodstuffs.
B. Sub-Saharan Africans consolidated new states and kingdoms by trading with the Europeans for firearms.
C. Sub-Saharan Africans depended on European merchants as the sole purchasers of slaves.
D. Sub-Saharan Africans allied with European powers to evict Muslim and Arab merchant princes from encroaching on their sovereignty.",1355,210,this,3,1,0,1,43,0,1,1,0,0,495,80,other,0,-1.0,1.0,1,0.0002005,1,0.0004316,0,1.03e-05,1,3.14568e-05,1,9.815e-05,1,0.0001442,0,0.00012625,0,0.00030594,1,2.845e-05,0,0.0002468
mmlu_humanities_00094_philosophy,humanities,choice,"What are some of the frequent frustrations in writing or reading about research ethics?
A. Writers differ over what is ethically acceptable.
B. The same debates are rehearsed over decades.
C. Cases of ethical violation tend to be linked with certain research methods.
D. All of the above.",288,48,what,0,0,0,1,5,0,0,1,0,1,394,60,other,0,-1.0,1.0,1,0.0001235,1,0.0002463,0,5.2e-06,1,1.79632e-05,1,4.122e-05,1,5.324e-05,1,0.0001111,1,0.00023244,1,1.46e-05,0,0.0002084
sciq_00107,science,choice,"What type of pressure may build up inside the cell when water moves into a cell by osmosis?
A. osmotic pressure
B. pleasurable pressure
C. transverse pressure
D. impervious pressure",181,30,what,0,0,0,1,1,0,0,0,0,0,367,56,other,0,-1.0,1.0,1,0.0001025,1,0.0002719,1,4.16e-06,1,1.40176e-05,1,0.000135,1,5.4176e-05,1,0.000108975,1,0.00016824,1,1.32e-05,1,0.00019465
mmlu_social_science_00157_us_foreign_policy,social_science,choice,"What was unique about the NATO intervention in Kosovo?
A. It was the first time the US became involved in the Balkans
B. It was the first time NATO used military force
C. It was the first war won by airpower alone
D. It was the first war to employ 'smart weapons'",263,52,what,0,0,0,1,7,0,1,0,0,0,401,68,other,0,-1.0,1.0,1,0.00011375,0,0.0001975,0,6.34e-06,1,2.2896e-05,1,6.538e-05,1,6.728e-05,0,0.000111475,0,0.00025254,0,2.29e-05,0,0.0002098
strategyqa_833413ca3a67a6d1c572,commonsense,yesno,Is Garfield known for hating italian cuisine? Answer yes or no.,63,11,is,0,0,0,1,3,0,0,0,1,0,178,31,no,0,-1.0,1.0,1,6.15e-05,1,9.7e-05,1,1.031e-05,1,1.67e-05,1,2.955e-05,1,2.766e-05,1,6.8225e-05,1,0.00014364,1,9.15e-06,1,0.00017215
sciq_00043,science,choice,"Lymphoma is a cancer of a type of what type of cells, called lymphocytes?
A. lung cells
B. white blood cells
C. red blood cells
D. brain cells",142,28,lymphoma,0,0,0,1,1,0,0,0,0,0,187,30,other,0,-1.0,1.0,1,8.175e-05,1,9.94e-05,1,1.104e-05,1,1.01572e-05,1,4.196e-05,1,5.375e-05,1,5.0075e-05,1,0.00012624,1,1.07e-05,1,0.000168
mmlu_humanities_00120_high_school_world_history,humanities,choice,"This question refers to the following information.
""At least one of the [world's] societies would have to somehow enormously increase its productivity [in order to achieve global hegemony]. That quantum jump would have to be made before the various scientific, technological, agricultural, and industrial revolutions on which our post-quantum-leap world rests. It could only be accomplished by exploiting the ecosystems, mineral resources, and human assets of whole continents outside the lands of the society making the jump. Western Europe did just that by means of its brutality and guns and, more important, by geographical and ecological luck.""
Copyright © 2015 Cambridge University Press.
Alfred Crosby, historian, Ecological Imperialism, 2004
Which of the following would best support the author's assertion regarding the ""quantum jump"" that would help Western Europe achieve global hegemony between 1450 and 1750 C.E.?
A. The colonization of the interior of Africa
B. The conquest of the Aztec Empire
C. The reformation of Catholic Christianity
D. The isolationism of Tokugawa Japan",1090,167,this,4,1,0,1,28,0,1,1,0,1,312,49,other,0,-1.0,1.0,1,0.00016875,1,0.0003855,0,8.08e-06,1,5.9e-05,1,6.672e-05,1,0.00010012,0,0.00012385,0,0.00029664,1,2.72e-05,0,0.0002408
gsm8k_00156,math,number,Amoli and Anayet must travel 369 miles together. Amoli drove 42 miles an hour for 3 hours and Anayet drove at 61 miles an hour for 2 hours. How many miles do they still need to travel?,184,37,amoli,5,0,0,1,5,0,0,0,0,1,247,40,other,0,-1.0,1.0,1,0.000149,0,0.0001584,1,5.94e-06,1,1.96376e-05,1,4.1905e-05,1,9.225e-05,0,0.0001099,1,0.00017004,1,1.345e-05,0,0.0002052
gsm8k_00063,math,number,"Three plastic chairs cost as much as a portable table. Five plastic chairs cost $55. If Manny wants to buy one portable table and two chairs, how much will be left in his $100?",176,34,three,2,0,0,1,4,0,0,0,0,0,371,71,other,0,-1.0,1.0,1,0.000169,0,0.0001704,0,7.12e-06,1,4.3e-05,1,5.614e-05,1,6.6312e-05,0,0.000109,1,0.00019434,0,2.11e-05,0,0.0002032
mmlu_social_science_00137_us_foreign_policy,social_science,choice,"During the early years of his administration, Reagan's foreign and defense policies emphasized
A. nuclear disarmament.
B. détente.
C. anticommunism.
D. international free trade.",177,25,during,0,0,0,0,2,0,1,0,0,0,415,66,other,0,-1.0,1.0,1,0.00011275,1,0.0003209,1,4.54e-06,1,2.34e-05,1,3.184e-05,1,6.119e-05,0,3.995e-05,1,0.00015024,1,1.47e-05,0,0.0002052
sciq_00138,science,choice,"Positive charge is mostly found in what part of an atom?
A. nucleus
B. ions
C. electron shell
D. neutrons",105,20,positive,0,0,0,1,1,0,0,0,0,0,200,33,other,0,-1.0,1.0,1,8.65e-05,1,0.0001664,1,1.128e-05,1,8.142e-06,1,4.329e-05,1,4.4544e-05,1,4.175e-05,1,0.00017694,1,1.435e-05,0,0.0002026
strategyqa_47cb228abaa8a8106df9,commonsense,yesno,Was Hundred Years' War a misnomer? Answer yes or no.,52,10,was,0,0,0,1,5,0,1,0,1,0,94,16,yes,0,-1.0,1.0,1,0.00010075,1,0.0001476,1,2.56e-06,1,2.51e-05,1,2.108e-05,1,6.069e-05,0,0.00010705,0,0.00023544,0,1.345e-05,0,0.0001984
sciq_00046,science,choice,"What is the term for when clumped solids sink to the bottom of the water?
A. Foundation
B. sedimentation
C. Clumping
D. sediment",128,23,what,0,0,0,1,3,0,0,0,0,0,427,73,other,0,-1.0,1.0,1,8.2e-05,1,0.0001654,1,4.6e-06,1,2.847e-05,1,4.003e-05,1,5.422e-05,1,9.47e-05,1,0.00014244,1,1.36e-05,0,0.0002036
mmlu_social_science_00051_sociology,social_science,choice,"Which of the following is not a 'research purpose'?
A. triangulation
B. explanation
C. description
D. exploration",113,17,which,0,0,0,1,1,0,1,0,1,0,189,30,other,0,-1.0,1.0,1,0.0001105,1,0.0001364,1,3.3e-06,1,2.126e-05,1,3.589e-05,1,5.1136e-05,1,8.995e-05,1,0.00014724,1,1.455e-05,0,0.000203
mmlu_social_science_00060_high_school_government_and_politics,social_science,choice,"Which of the following does NOT appear in the Constitution?
A. The electoral college
B. Political parties
C. Separation of powers
D. The term length for members of Congress",172,29,which,0,0,0,1,7,0,0,0,1,0,165,27,other,0,-1.0,1.0,1,0.00012975,1,0.0001947,0,3.03e-06,1,1.13584e-05,1,4.544e-05,1,7.328e-05,1,0.000101325,0,0.00024504,1,1.76e-05,0,0.0002048
