example_id,task_type,answer_type,prompt,prompt_chars,prompt_words,question_start,num_numbers,has_math_symbols,has_code_like_text,question_mark_count,capitalized_word_count,contains_parenthesis,contains_quote,has_comparison_word,has_negation_word,has_quantity_word,cheap_answer_chars,cheap_answer_words,cheap_parsed_answer,cheap_contains_uncertainty,cheap_self_confidence,cheap_sample_agreement,gemini_flash_lite_correct,gemini_flash_lite_cost,gemini_flash_correct,gemini_flash_cost,mistral_nemo_correct,mistral_nemo_cost,qwen_30b_correct,qwen_30b_cost,llama_70b_correct,llama_70b_cost,deepseek_v3_correct,deepseek_v3_cost,ring_1t_correct,ring_1t_cost,minimax_m3_correct,minimax_m3_cost,granite_8b_correct,granite_8b_cost,step_flash_correct,step_flash_cost
mmlu_humanities_00128_high_school_world_history,humanities,choice,"This question refers to the following information.
""The spontaneous forces of capitalism have been steadily growing in the countryside in recent years, with new rich peasants springing up everywhere and many well-to-do middle peasants striving to become rich peasants. On the other hand, many poor peasants are still living in poverty for lack of sufficient means of production, with some in debt and others selling or renting out their land. If this tendency goes unchecked, the polarization in the countryside will inevitably be aggravated day by day. Those peasants who lose their land and those who remain in poverty will complain that we are doing nothing to save them from ruin or to help them overcome their difficulties. Nor will the well-to-do middle peasants who are heading in the capitalist direction be pleased with us, for we shall never be able to satisfy their demands unless we intend to take the capitalist road. Can the worker-peasant alliance continue to stand in these circumstances? Obviously not! There is no solution to this problem except on a new basis. And that means to bring about, step by step, the socialist transformation of the whole of agriculture simultaneously with the gradual realization of socialist industrialization and the socialist transformation of handicrafts and capitalist industry and commerce; in other words, it means to carry out co-operation and eliminate the rich-peasant economy and the individual economy in the countryside so that all the rural people will become increasingly well off together. We maintain that this is the only way to consolidate the worker-peasant alliance.""
Mao Zedong, On the Question of Agricultural Co-operation, 1955
Which of the following best explains Mao's concept of the ""socialist transformation of the whole of agriculture"" in China?
A. Agriculture fueled industrialization in cities as excess labor flowed from the countryside to urban centers.
B. Agricultural surpluses allowed the state to invest more heavily in modernizing agricultural production.
C. Agricultural efficiency reduced prices of basic commodities, raising the standard of living across the whole of China.
D. Agriculture was collectivized, with the result that entire communities shared fields instead of individuals owning the land as private property.",2309,366,this,1,1,0,2,25,0,1,1,1,1,591,85,other,0,-1.0,1.0,1,0.000216,1,0.0002951,0,1.36e-05,1,7.73e-05,1,7.07e-05,1,0.000182,1,0.00012855,0,0.00035754,1,3.57e-05,0,0.0002802
gsm8k_00043,math,number,"Kelly needs school supplies to teach her class for an art project. She has 8 students and they will need 3 pieces of construction paper each. In addition to the construction paper, she needs to buy 6 bottles of glue for everyone to share. After Kelly purchases these supplies, she dropped half of them down a storm drain. Class is about to start, but she manages to rush to the store and buy 5 more pieces of construction paper. How many supplies are left?",456,84,kelly,4,0,1,1,7,0,0,1,0,1,338,56,other,0,-1.0,1.0,1,0.00013875,1,0.0003191,1,2.843e-05,1,7.02e-05,1,5.33e-05,1,0.00011329,0,0.00011305,0,0.00025944,1,1.745e-05,0,0.0002144
mmlu_humanities_00058_high_school_world_history,humanities,choice,"This question refers to the following information.
Source 1:
""We proclaim Him also by our senses on all sides, and we sanctify the noblest sense, which is that of sight. The image is a memorial, just what words are to a listening ear. What a book is to the literate, that an image is to the illiterate. The image speaks to the sight as words to the ear; it brings us understanding.""
John of Damascus, Apologia Against Those Who Decry Holy Images, ca. 730 C.E.
Source 2:
""To make our confession short, we keep unchanged all the ecclesiastical traditions handed down to us, whether in writing or verbally, one of which is the making of pictorial representations, agreeable to the history of the preaching of the Gospel, a tradition useful in many respects, but especially in this, that so the incarnation of the Word of God is shown forth as real and not merely fantastic, for these have mutual indications and without doubt have also mutual significations.""
Decree of the Second Council of Nicaea, 787 C.E.
Which of the following religious movements was ideologically opposed to the sentiments about the use of holy images reflected in the passages?
A. Sunni Islam
B. Buddhism
C. Zoroastrianism
D. Jainism",1204,209,this,4,0,0,1,31,0,1,0,1,1,828,125,other,0,-1.0,1.0,1,0.000189,1,0.0004983,0,1.102e-05,1,6.82e-05,1,6.296e-05,1,0.00020452,0,0.000127375,1,0.00030444,1,3.36e-05,0,0.0002498
sciq_00120,science,choice,"What is the process of a confined gas escaping through a tiny hole in its container called?
A. effusion
B. dissipation
C. dilution
D. effluent",142,25,what,0,0,0,1,1,0,0,0,0,0,410,64,other,0,-1.0,1.0,1,7.725e-05,1,0.0002054,1,2.265e-05,1,1.26028e-05,1,0.00017576,1,8.196e-05,1,6.915e-05,1,0.00014364,1,1.375e-05,1,0.00019
mmlu_humanities_00136_philosophy,humanities,choice,"Aristotle divides the virtues into:
A. natural virtues and artificial virtues.
B. moral virtues and intellectual virtues.
C. positive virtues and negative virtues.
D. human virtues and divine virtues.",200,29,aristotle,0,0,0,0,1,0,0,0,0,0,353,48,other,0,-1.0,1.0,1,9.925e-05,1,0.0001481,0,1.299e-05,1,1.56056e-05,1,2.876e-05,1,4.059e-05,1,5.9125e-05,1,0.00021234,1,1.325e-05,0,0.0002046
gsm8k_00142,math,number,"Anne is 2 times as tall as her sister while Bella is 3 times as tall as Anne. If Anne is 80cm tall, what is the height difference between Bella and Anne's sister?",162,34,anne,3,0,0,1,7,0,1,0,0,0,316,63,other,0,-1.0,1.0,1,0.00014775,1,0.0002704,1,5.48e-06,1,3.63e-05,1,3.756e-05,1,6.501e-05,0,0.000108925,1,0.00017424,1,1.535e-05,0,0.0002032
sciq_00029,science,choice,"What type of pathogen is responsible for african sleeping sickness?
A. trypanosoma
B. streptococcus
C. Trichinella spiralis
D. salmonella",137,19,what,0,0,0,1,2,0,0,0,0,0,417,57,other,0,-1.0,1.0,1,8.95e-05,1,8.07e-05,1,2.89e-06,1,2.128e-05,1,5.856e-05,1,5.1552e-05,1,6.985e-05,1,0.00015984,1,1.485e-05,1,0.0002042
mmlu_humanities_00111_high_school_world_history,humanities,choice,"This question refers to the following information.
Both authors below were speaking of the French Revolution.
It was the best of times, it was the worst of times, it was the age of wisdom, it was the age of foolishness, it was the epoch of belief, it was the epoch of incredulity, it was the season of Light, it was the season of Darkness, it was the spring of hope, it was the winter of despair, we had everything before us, we had nothing before us, we were all going direct to Heaven, we were all going direct the other way—in short, the period was so far like the present period, that some of its noisiest authorities insisted on its being received, for good or for evil, in the superlative degree of comparison only.
There were a king with a large jaw and a queen with a plain face, on the throne of England; there were a king with a large jaw and a queen with a fair face, on the throne of France. In both countries it was clearer than crystal . . . that things in general were settled for ever.
—A Tale of Two Cities, by Charles Dickens
Bliss was it in that dawn to be alive. But to be young was very heaven.
—The Prelude, by William Wordsworth
Dickens's and Wordsworth's differing views about the French Revolution can be described, respectively, by which of the following adjectives?
A. Optimistic, encouraged
B. Understanding, accepting
C. Cynical, enthusiastic
D. Sincere, resigned",1392,253,this,0,0,0,1,31,0,1,1,0,1,520,82,other,0,-1.0,1.0,1,0.00017625,1,0.0002943,0,9.19e-06,1,2.79756e-05,1,8.224e-05,1,0.00011866,0,0.000130675,1,0.00028794,1,3.11e-05,0,0.0002606
sciq_00156,science,choice,"What is manufactured and added to foods to preserve freshness?
A. protein
B. trans fat
C. vitamin c
D. carbohydrates",116,20,what,0,0,0,1,1,0,0,0,0,0,362,53,other,0,-1.0,1.0,0,0.000103,0,0.0001164,0,3.5e-06,0,9.3004e-06,1,3.116e-05,0,4.508e-05,0,0.000108625,0,0.00017694,1,1.19e-05,0,0.0002026
gsm8k_00145,math,number,John has a party and invites 30 people.  Of the people he invited 20% didn't show up.  75% of the people who show up get steak and the rest get chicken.  How many people ordered chicken?,186,37,john,3,0,0,1,3,0,1,0,0,1,346,58,other,0,-1.0,1.0,1,0.00013525,1,0.0001106,1,5.5e-06,1,3.31e-05,1,4.699e-05,1,5.06e-05,0,0.000109675,1,0.00017034,1,1.555e-05,0,0.0002046
sciq_00057,science,choice,"What is the term for the movement of substances due to random thermal molecular motion?
A. diffusion
B. convection
C. Transfusion
D. condensation",145,23,what,0,0,0,1,2,0,0,0,0,0,220,33,other,0,-1.0,1.0,1,8.625e-05,1,0.0001851,1,3.48e-06,1,1.988e-05,1,3.946e-05,1,5.633e-05,1,6.3925e-05,1,0.00012774,1,9.2e-06,0,0.0002034
mmlu_humanities_00065_high_school_world_history,humanities,choice,"This question refers to the following information.
An Act to place certain restrictions on Immigration and to provide for the removal from the Commonwealth of Prohibited Immigrants.
…
3. The immigration into the Commonwealth of the persons described in any of the following paragraphs in this section (hereinafter called ""prohibited immigrants"") is prohibited, namely
(a) Any person who when asked to do so by an officer fails to write out at dictation and sign in the presence of the officer a passage of fifty words in length in a European language directed by the officer;
(b) Any person in the opinion of the Minister or of an officer to become a charge upon the public or upon any public or charitable organisation;
…
(g) Any persons under a contract or agreement to perform manual labour within the Commonwealth: Provided that this paragraph shall not apply to workmen exempted by the Minister for special skill required by Australia…
Immigration Restriction Act of 1901 (Australia)
Whereas in the opinion of the Government of the United States the coming of Chinese laborers to this country endangers the good order of certain localities within the territory thereof;
Therefore,
Be it enacted by the Senate and House of Representatives of the United States of America in Congress assembled, That from and after the expiration of ninety days next after the passage of this act, the coming of Chinese laborers to the United States be suspended; and during such suspension it shall not be lawful for any Chinese laborer to come, or having so come after the expiration of said ninety days to remain within the United States.
SEC. 2. That the master of every vessel who shall knowingly bring within the United States on such vessel, and land or permit to be landed, any Chinese laborer, from any foreign port or place, shall be deemed guilty of a misdemeanor, and on conviction thereof shall be punished by a fine of not more than five hundred dollars for each and every such Chinese laborer so brought, and may be also imprisoned for a term not exceeding one year….
Chinese Exclusion Act of 1882 (United States)
The passages are best seen as examples of which prominent social or economic trend from the 1800s?
A. The rise of anti-Semitic ideologies
B. Trade protectionism
C. A growing desire to attract skilled labor from abroad
D. Hardening of anti-immigrant sentiment",2373,400,this,5,1,0,1,58,1,1,1,1,1,684,106,other,0,-1.0,1.0,1,0.000264,1,0.0002813,1,1.322e-05,1,3.8856e-05,1,0.00010606,1,0.00017127,0,0.000143275,1,0.00030204,1,4.245e-05,0,0.0002918
sciq_00115,science,choice,"The name of a monatomic cation is simply the name of the element followed by this word?
A. ion
B. amine
C. bond
D. laser",120,25,the,0,0,0,1,1,0,0,0,0,0,375,66,other,0,-1.0,1.0,1,8.775e-05,1,0.0001504,1,3.64e-06,1,9.6428e-06,1,3.9e-05,1,5.904e-05,1,7.4775e-05,1,0.00013554,1,1.38e-05,1,0.00016815
gsm8k_00026,math,number,"Xander read 20% of his 500-page book in one hour.  The next night he read another 20% of the book.  On the third night, he read 30% of his book.  How many pages does he have left to read?",187,40,xander,4,1,0,1,4,0,0,0,0,1,372,73,other,0,-1.0,1.0,1,0.0001615,1,0.0002286,0,8.58e-06,1,5.02e-05,1,4.344e-05,1,7.453e-05,0,0.00011035,1,0.00014154,1,1.815e-05,0,0.0002062
gsm8k_00132,math,number,"There are twice as many cows as dogs at a petting farm. If there are currently 184 cows at the farm, and the farm owner decides to sell 1/4 of the cows and 3/4 of the dogs, how many animals are remaining on the farm?",216,47,there,5,1,0,1,2,0,0,0,0,1,455,79,other,0,-1.0,1.0,1,0.00020125,0,0.0001174,1,5.31e-06,1,5.51e-05,1,6.142e-05,1,0.00011993,0,0.0001102,1,0.00018984,0,2.195e-05,0,0.0002064
strategyqa_f66cf3ddea2d87e8e572,commonsense,yesno,Would Lee Sedol understand the complexities of the Sicilian Defence? Answer yes or no.,86,14,would,0,0,0,1,6,0,0,0,1,0,226,40,no,0,-1.0,1.0,0,0.00012825,0,0.0001982,1,2.78e-06,1,2.076e-05,0,3.239e-05,1,5.15e-05,0,0.000107275,1,0.00016434,1,9.5e-06,0,0.000199
mmlu_humanities_00143_high_school_world_history,humanities,choice,"This question refers to the following information.
""My little homestead in the city, which I recently insured for ￡2,000 would no doubt have shared the common fate, as the insurance companies will not make good that which is destroyed by the Queen's enemies. And although I have a farm of 50 acres close to the town, no doubt the crops and premises would have been destroyed. In fact, this has already partly been the case, and I am now suing the Government for damages done by a contingent of 1,500 natives that have recently encamped not many hundred yards from the place, who have done much damage all around.""
Letter from a British citizen to his sister during the Anglo-Zulu War, South Africa, 1879
A historian researching nineteenth-century conflicts in South Africa would most likely find this letter a useful source for information about which of the following?
A. The diffusion of cultural practices throughout South Africa
B. Economic boons present in British colonies
C. Daily challenges of Afrikaners during the colonial period
D. Unforeseen consequences of British imperialism",1089,184,this,6,1,0,1,24,0,1,1,1,1,429,66,other,0,-1.0,1.0,1,0.000163,1,0.0003126,1,7.42e-06,1,2.23648e-05,1,0.000248833,1,0.00012692,0,0.000123925,0,0.00029964,1,2.275e-05,0,0.0002418
sciq_00102,science,choice,"What purpose does the appendix serve in humans today?
A. filters blood
B. none
C. digests food
D. work",102,19,what,0,0,0,1,1,0,0,0,0,0,526,83,other,0,-1.0,1.0,1,0.00018075,1,0.0001536,1,3.24e-06,1,4.017e-05,1,2.542e-05,1,6.426e-05,1,9.3625e-05,1,0.00019134,1,1.5e-05,0,0.0002026
mmlu_social_science_00081_high_school_government_and_politics,social_science,choice,"The Civil Rights Act of 1964 was passed to reinforce the
A. presidential veto
B. system of checks and balances
C. states' power to challenge federal regulation
D. Fourteenth Amendment",183,30,the,1,0,0,0,6,0,1,0,0,0,414,62,other,0,-1.0,1.0,1,8.925e-05,1,0.0001812,1,5.04e-06,1,1.2988e-05,1,4.014e-05,1,5.678e-05,1,8.9825e-05,1,0.00015024,1,1.365e-05,0,0.0002058
mmlu_social_science_00130_high_school_government_and_politics,social_science,choice,"Which of the following constitutional principles might be violated if the Environmental Protection Agency issued, enforced, and adjudicated all disputes regarding a new regulation?
A. Vertical federalism
B. Due process of law
C. Comity
D. Separation of powers",259,38,which,0,0,0,1,8,0,0,0,0,1,688,92,other,0,-1.0,1.0,1,0.00012725,1,0.0002061,1,4.88e-06,1,1.48748e-05,1,5.113e-05,1,9.551e-05,0,0.0001105,0,0.00024924,1,1.88e-05,0,0.0002076
gsm8k_00117,math,number,"Anna is making gingerbread cookies. She gives 6 of them red hats, 9 of them blue boots, and 3 of them both red hats and blue boots. What percentage of the gingerbread men have red hats?",185,36,anna,3,0,0,1,3,0,0,0,0,0,383,63,other,0,-1.0,1.0,1,0.000157,0,0.0004282,0,4.54e-06,1,5.096e-05,1,6.932e-05,1,0.000106992,0,0.000109225,0,0.00024414,1,1.65e-05,0,0.0002042
gsm8k_00129,math,number,"In a class, there were 13 female students. There were three times as many male students in this class. How many students were in the class?",139,26,in,1,0,0,1,3,0,0,0,0,1,261,46,other,0,-1.0,1.0,1,0.00010175,1,0.0001196,1,4.44e-06,1,1.3162e-05,1,4.5075e-05,1,6.212e-05,1,8.5675e-05,1,0.00012204,1,1.155e-05,1,0.000169
mmlu_humanities_00057_high_school_world_history,humanities,choice,"This question refers to the following information.
""Upon this a question arises: whether it be better to be loved than feared or feared than loved? It may be answered that one should wish to be both, but, because it is difficult to unite them in one person, it is much safer to be feared than loved, when, of the two, either must be dispensed with. Because this is to be asserted in general of men, that they are ungrateful, fickle, false, cowardly, covetous, and as long as you succeed they are yours entirely; they will offer you their blood, property, life, and children, as is said above, when the need is far distant; but when it approaches they turn against you. And that prince who, relying entirely on their promises, has neglected other precautions, is ruined; because friendships that are obtained by payments, and not by greatness or nobility of mind, may indeed be earned, but they are not secured, and in time of need cannot be relied upon; and men have less scruple in offending one who is beloved than one who is feared, for love is preserved by the link of obligation which, owing to the baseness of men, is broken at every opportunity for their advantage; but fear preserves you by a dread of punishment which never fails.""
Nicolo Machiavelli, The Prince, ca. 1513 C.E.
The political philosophy espoused in the text above is different from those of the medieval period in which of the following ways?
A. It accepted the notion that monarchs were justified in asserting their authority.
B. It was a pragmatic rather than an ethical or religious ideology.
C. It stressed the importance of looking back to the classical past.
D. It did not rely upon strong concepts of equality across class boundaries.",1716,301,this,1,0,1,2,14,0,1,1,1,1,598,86,other,0,-1.0,1.0,1,0.00022375,1,0.0002371,0,1.094e-05,1,3.38048e-05,1,9.539e-05,1,0.00018025,0,0.000135025,1,0.00033474,1,3.32e-05,0,0.0002708
strategyqa_90ac2bf04314d357f0e5,commonsense,yesno,Would Phineas and Ferb enjoy winter? Answer yes or no.,54,10,would,0,0,0,1,4,0,0,0,1,0,466,72,no,0,-1.0,1.0,0,8.875e-05,0,0.0001548,0,3.41e-06,0,1.37212e-05,0,3.403e-05,0,3.4728e-05,0,8.705e-05,0,0.00017304,1,1.305e-05,0,0.0001984
sciq_00092,science,choice,"Name the virus that causes cold sores.
A. Epstein-Barr
B. AIDS
C. herpes virus
D. eboli",87,17,name,0,1,0,0,3,0,0,0,0,0,285,49,other,0,-1.0,1.0,1,6.825e-05,1,8.86e-05,1,4.32e-06,1,9.3004e-06,1,4.28e-05,1,7e-05,1,6.3e-05,1,0.00010374,1,1.175e-05,1,0.00017155
mmlu_humanities_00024_philosophy,humanities,choice,"According to the Ideal Moral Code theory, one is obligated to do what the ideal moral rules would require:
A. in one’s actual institutional setting.
B. in an ideal institutional setting.
C. in a setting devoid of institutions.
D. in a world in which everyone complied with those rules perfectly.",295,51,according,0,0,0,0,4,0,0,0,0,0,428,65,other,0,-1.0,1.0,1,0.00011975,0,0.0001325,1,5.22e-06,0,3.03e-05,1,4.754e-05,0,7.241e-05,0,0.000111325,0,0.00025134,0,1.455e-05,0,0.0002092
gsm8k_00150,math,number,"Ali and Leila reserve their places for a trip to Egypt. The price is $147 per person, but they were each given a discount of $14 since there are two of them. How much does their trip cost?",188,38,ali,2,0,0,1,5,0,0,0,0,1,234,41,other,0,-1.0,1.0,1,0.00012625,1,9.16e-05,1,4.8e-06,1,3.18e-05,1,2.996e-05,1,5.705e-05,0,0.000109375,1,0.00015954,1,1.185e-05,1,0.0001879
strategyqa_4f8557872837e3b95781,commonsense,yesno,Did Jackson 5 members exceed number in The Osmonds? Answer yes or no.,69,13,did,1,0,0,1,5,0,0,0,1,0,262,39,no,0,-1.0,1.0,1,0.0001555,1,0.0001457,0,2.42e-06,1,7.4576e-06,1,3.824e-05,1,4.325e-05,0,0.0001072,0,0.00023604,1,1.085e-05,0,0.0001988
sciq_00116,science,choice,"What does water vapor in the atmosphere cool and condense into?
A. rain
B. oceans
C. puddles
D. clouds",102,19,what,0,0,0,1,1,0,0,0,0,0,214,35,other,0,-1.0,1.0,1,7.625e-05,1,0.0001739,0,3.68e-06,1,2.834e-05,1,3.704e-05,1,4.562e-05,1,5.7525e-05,1,0.00019524,1,9.65e-06,0,0.000203
sciq_00082,science,choice,"What shape rash is formed from a skin infection caused by trichophyton?
A. ring-shaped
B. striped
C. polka dot
D. rod-shaped",124,23,what,0,1,0,1,1,0,0,0,0,0,401,64,other,0,-1.0,1.0,1,9.125e-05,1,0.0001085,1,3.11e-06,1,3.237e-05,1,2.567e-05,1,4.144e-05,1,6.3525e-05,1,0.00014394,1,1.41e-05,1,0.00017965
mmlu_humanities_00009_high_school_world_history,humanities,choice,"This question refers to the following information.
""When the gods fashioned Gilgamesh*, to him they gave a perfect form. The glorious sun Shamash bestowed upon him glory; Adad the terrible god of storms bestowed upon him courage. The great gods perfected his magnificence beyond all others, terrible like the great wild bull. Two thirds god they made him; one third man they made him.
Of Uruk, its great rampart he built, and the wall of the sacred Eanna temple, the holy sanctuary. Behold the outer walls which gleam with the brilliance of copper; see the inner wall which none might rival. Touch the threshold stone—it is from ancient days. Goest thou into the Eanna temple, yea, the dwelling place of Ishtar, the like of which no subsequent king or living man might equal. Ascend and walk about on the wall of Uruk, inspect the corner-stone, and examine its brick-work, whether its wall is not made of burned brick, and its foundation laid by the Seven Sages. One third for city, one third for garden, one third for field, and a precinct for the temple of Ishtar. These parts and the precinct comprise Uruk.""
The Epic of Gilgamesh, ca. 2100 B.C.E.
*Gilgamesh was a king of Uruk.
Which of the following best describes the origins of epic poetry such as the Epic of Gilgamesh?
A. The rise of a literate class of scribes in cities who could record poems
B. The rise of a merchant class in cities who could sponsor the creation of original art
C. The rise of a religious caste dedicated to solely recording the deeds of God-Kings
D. The rise of a warrior elite whose deeds were worthy of praise and recording",1607,291,this,1,1,1,1,38,0,1,0,1,1,682,108,other,0,-1.0,1.0,1,0.00018375,0,0.0003377,1,1.166e-05,0,3.36764e-05,1,9.403e-05,1,0.00012721,0,0.000134725,0,0.00034194,1,3.61e-05,0,0.0002702
mmlu_social_science_00076_sociology,social_science,choice,"Howard's idea of the garden city consisted of:
A. six small towns surrounded by green belts and linked to a larger central city
B. planning cities to have plenty of trees, flowers and public gardens
C. each privately owned house to have its own front and back garden
D. tower blocks to displace the population vertically and leave most of the land available as green open spaces",378,68,howard,0,0,0,0,1,0,1,1,0,1,577,87,other,0,-1.0,1.0,1,0.00014775,1,0.000287,1,4.86e-06,1,2.806e-05,1,5.472e-05,1,8.125e-05,0,0.00011245,0,0.00025704,1,1.8e-05,0,0.0002128
gsm8k_00093,math,number,"It takes 320 rose petals to make an ounce of perfume. If each rose produces 8 petals, and there are 12 roses per bush, how many bushes will Fern have to harvest to make 20 12-ounce bottles of perfume?",200,40,it,5,1,0,1,3,0,0,0,0,1,530,82,other,0,-1.0,1.0,1,0.00019575,0,0.0001765,0,6.49e-06,1,2.90756e-05,0,3.59e-05,1,0.00013044,0,0.000109825,0,0.00024504,0,2.16e-05,0,0.000205
mmlu_humanities_00075_high_school_world_history,humanities,choice,"This question refers to the following information.
""And then Shapur, King of Kings, passed away. Then his son Hormizd, King of Kings, rose over the empire. And Hormizd, King of Kings, conferred on me cap and belt and created for me a higher rank and dignity, and at court and in kingdom after kingdom, place after place, throughout the whole empire he gave me more authority and power in matters of the divine services, and created for me the title ""Kerdir, Ahura Mazda's [Chief Priest]"" after the name of Ahura Mazda, the Deity. And thereupon in kingdom after kingdom, place after place, many divine services were performed in magnificence, and many Warham fires were established, and many magi became happy and prosperous, and many fires and magi were imperially installed…
And then Hormizd, King of Kings, passed away. Then Bahram, King of Kings, son of Shapur, King of Kings, and brother of Hormizd, King of Kings, rose over the empire. And Bahram, King of Kings, also held me in high honor and dignity and at court and in kingdom after kingdom, place after place, gave me authority and power for divine services of every sort. And thereupon in kingdom after kingdom, place after place, many divine services were performed in magnificence and many Warharan fires were established, and many magi became happy and prosperous, and many fires and magi were imperially installed…
And in kingdom after kingdom and place after place throughout the whole empire the services of Ahura Mazda and the gods became preeminent, and great dignity came to the Mazdayanian religion and the magi in the empire, and the gods and water and fire and small cattle in the empire attained great satisfaction, while Ahriman [the evil counterpart to Ahura Mazda] and the demons were punished and rebuked, and the teachings of Ahriman and the demons departed from the empire and were abandoned. And Jews, Buddhists, Hindus, Nasoreans [Orthodox Christians], Christians, Maktak [Baptists], and Manichaeans in the empire were smitten, and destruction of idols and scattering of the stores of the demons and god-seats and nests was abandoned.""
Excerpt from the inscription of Kerdir at Naqsh-e-Rustam, Persia, late third century C.E.
Which of the following best describes Persia's relationship with Arabia in the period 600–1450 C.E.?
A. Persian armies were largely in control of Arabia throughout the period.
B. Persia and Arabia interacted infrequently throughout the period.
C. Persia supported Arabian client states throughout the period.
D. Persia was brought into the Arabian orbit over the course of the period.",2591,430,this,2,1,0,1,78,0,1,1,0,1,768,114,other,0,-1.0,1.0,1,0.0003285,1,0.0005308,0,1.416e-05,0,5.49764e-05,1,0.00010442,1,0.00026333,0,0.0001504,0,0.00040314,1,4.92e-05,0,0.000312
sciq_00081,science,choice,"Canoe paddles, nutcracker, and hammer are examples of what type of simple machine?
A. lever
B. pivot
C. lock
D. handle",118,21,canoe,0,0,0,1,1,0,0,0,0,0,401,76,other,0,-1.0,1.0,1,8.075e-05,1,0.0001482,1,3.36e-06,1,1.09728e-05,1,4.2165e-05,1,5.356e-05,1,0.000105325,1,0.00024384,1,1.495e-05,0,0.0002042
mmlu_social_science_00141_high_school_government_and_politics,social_science,choice,"The relative stability of American public policy is achieved largely through
A. cooperation between the two major political parties
B. judicial activism
C. the constitutional fragmentation of power
D. affirmative action programs",228,32,the,0,0,0,0,2,0,0,0,0,0,742,104,other,0,-1.0,1.0,1,0.000111,1,0.0001428,0,3.43e-06,1,1.12724e-05,1,4.698e-05,1,6.594e-05,0,0.0001096,1,0.00021354,1,1.815e-05,0,0.0002054
mmlu_social_science_00006_high_school_government_and_politics,social_science,choice,"In the majority of cases, federal programs are implemented by
A. private businesses working as subcontractors to the government
B. state and local governments, by means of federal funding
C. Congress, through the local offices of its elected representatives
D. the federal courts, by means of criminal prosecutions",314,48,in,0,0,0,0,2,0,0,0,0,0,684,96,other,0,-1.0,1.0,1,0.00010525,1,0.0001613,0,3.71e-06,1,1.25144e-05,1,3.276e-05,1,6.9e-05,1,0.0001018,1,0.00020634,1,1.8e-05,0,0.0002098
mmlu_humanities_00016_philosophy,humanities,choice,"Wolf claims that interpreting Kant’s ethics so that it consists of a finite set of constraints:
A. yields an unattractive picture of moral sainthood.
B. implausibly places an “upper bound” on moral worthiness.
C. yields a theory that is too demanding.
D. transforms the theory into a form of contractarianism.",309,51,wolf,0,0,0,0,2,0,0,0,0,0,368,56,other,0,-1.0,1.0,1,0.00016075,1,0.0002671,0,4.22e-06,0,1.83052e-05,0,0.00011565,0,7.428e-05,0,0.000112,0,0.00025344,0,1.445e-05,0,0.0002108
strategyqa_9aed4083afb75e9f247c,commonsense,yesno,Have Douglas fir been used to fight wars? Answer yes or no.,59,12,have,0,0,0,1,3,0,0,0,1,0,499,78,no,0,-1.0,1.0,1,8.25e-05,1,0.0001023,1,2.82e-06,0,8.5304e-06,1,2.648e-05,1,3.242e-05,0,0.00010135,1,0.00021474,0,1.29e-05,0,0.0001982
mmlu_social_science_00004_us_foreign_policy,social_science,choice,"International trade will almost always benefit both countries, so why do countries try to protect their own firms from exposure to the world market?
A. Irrationality on the part of the leadership
B. Costs of free trade are concentrated, but benefits are dispersed
C. Regime type
D. International conflict prevents trade",319,51,international,0,0,0,1,5,0,0,0,0,0,613,93,other,0,-1.0,1.0,1,0.000135,1,0.0002175,1,4.4e-06,1,1.91636e-05,1,4.33e-05,1,9.35e-05,0,0.000111475,0,0.00025284,1,1.77e-05,0,0.0002102
sciq_00034,science,choice,"Where do greenhouse gases trap heat?
A. atmosphere
B. ground
C. space
D. altitude",81,14,where,0,0,0,1,1,0,0,0,0,0,418,69,other,0,-1.0,1.0,1,8.2e-05,1,0.0001021,1,1.92e-05,1,9.73e-06,1,2.878e-05,1,4.998e-05,1,4.63e-05,1,0.00010194,1,1.32e-05,0,0.0002014
sciq_00068,science,choice,"What is fluid friction with air called?
A. wind resistance
B. air resistance
C. buoyancy
D. gravity",99,17,what,0,0,0,1,1,0,0,0,0,0,438,75,other,0,-1.0,1.0,1,9.325e-05,1,0.0002605,0,3.12e-06,1,2.743e-05,1,6.655e-05,1,4.95e-05,1,4.41e-05,1,0.00023364,1,1.39e-05,0,0.0002022
mmlu_humanities_00019_world_religions,humanities,choice," Who is the author of Admonitions for Women?
A. Ban Zhao
B. Laozi
C. Menicus
D. Liu Xiang",89,18,who,0,0,0,1,9,0,0,0,0,0,520,89,other,0,-1.0,1.0,1,9.775e-05,1,0.0001345,1,2.99e-06,1,2.46e-05,1,4.848e-05,1,6.25e-05,1,0.00010455,1,0.00012624,1,1.78e-05,1,0.000203
mmlu_humanities_00027_philosophy,humanities,choice,"According to Ross, justice is:
A. when all laws are followed.
B. when contracts and promises are adhered to.
C. when the distribution of happiness is in accordance with merit.
D. when the guilty are punished for their crimes.",225,39,according,0,0,0,0,2,0,0,0,0,1,510,80,other,0,-1.0,1.0,1,0.00011375,1,0.0002461,1,3.51e-06,1,2.54e-05,1,4.301e-05,1,7.348e-05,0,0.000110425,0,0.00024774,1,1.555e-05,0,0.0002066
