policy,accuracy,avg_cost,utility,regret,route_acc,group,models,seed
correctness_logistic,0.9137055837563451,6.27471269035533e-05,0.9137055837563451,0.03553299492385787,0.5532994923857868,2model_llama_70b_deepseek_v3,"llama_70b,deepseek_v3",232
correctness_random_forest,0.8984771573604061,6.185696446700508e-05,0.8984771573604061,0.050761421319796954,0.5177664974619289,2model_llama_70b_deepseek_v3,"llama_70b,deepseek_v3",232
correctness_extra_trees,0.8984771573604061,6.411809644670052e-05,0.8984771573604061,0.050761421319796954,0.5583756345177665,2model_llama_70b_deepseek_v3,"llama_70b,deepseek_v3",232
correctness_tfidf_logistic,0.9137055837563451,6.3998269035533e-05,0.9137055837563451,0.03553299492385787,0.48223350253807107,2model_llama_70b_deepseek_v3,"llama_70b,deepseek_v3",232
always_llama_70b,0.8984771573604061,5.5636507614213196e-05,0.8984771573604061,0.050761421319796954,0.949238578680203,2model_llama_70b_deepseek_v3,"llama_70b,deepseek_v3",233
always_deepseek_v3,0.9137055837563451,7.156977664974619e-05,0.9137055837563451,0.03553299492385787,0.050761421319796954,2model_llama_70b_deepseek_v3,"llama_70b,deepseek_v3",233
oracle,0.949238578680203,5.640086294416243e-05,0.949238578680203,0.0,1.0,2model_llama_70b_deepseek_v3,"llama_70b,deepseek_v3",233
random,0.9035532994923858,6.636732487309644e-05,0.9035532994923858,0.04568527918781726,0.467005076142132,2model_llama_70b_deepseek_v3,"llama_70b,deepseek_v3",233
correctness_logistic,0.9238578680203046,6.608446700507614e-05,0.9238578680203046,0.025380710659898477,0.4365482233502538,2model_llama_70b_deepseek_v3,"llama_70b,deepseek_v3",233
correctness_random_forest,0.9289340101522843,6.164908629441624e-05,0.9289340101522843,0.02030456852791878,0.43147208121827413,2model_llama_70b_deepseek_v3,"llama_70b,deepseek_v3",233
correctness_extra_trees,0.9289340101522843,6.536521827411167e-05,0.9289340101522843,0.02030456852791878,0.49746192893401014,2model_llama_70b_deepseek_v3,"llama_70b,deepseek_v3",233
correctness_tfidf_logistic,0.9187817258883249,6.649692385786801e-05,0.9187817258883249,0.030456852791878174,0.39086294416243655,2model_llama_70b_deepseek_v3,"llama_70b,deepseek_v3",233
always_llama_70b,0.8781725888324873,5.466173604060913e-05,0.8781725888324873,0.03553299492385787,0.9644670050761421,2model_llama_70b_granite_8b,"llama_70b,granite_8b",229
always_granite_8b,0.8223350253807107,1.5404060913705585e-05,0.8223350253807107,0.09137055837563451,0.03553299492385787,2model_llama_70b_granite_8b,"llama_70b,granite_8b",229
oracle,0.9137055837563451,5.358097461928934e-05,0.9137055837563451,0.0,1.0,2model_llama_70b_granite_8b,"llama_70b,granite_8b",229
random,0.8629441624365483,3.34756040609137e-05,0.8629441624365483,0.050761421319796954,0.47715736040609136,2model_llama_70b_granite_8b,"llama_70b,granite_8b",229
correctness_logistic,0.8629441624365483,3.536290355329949e-05,0.8629441624365483,0.050761421319796954,0.49238578680203043,2model_llama_70b_granite_8b,"llama_70b,granite_8b",229
correctness_random_forest,0.868020304568528,3.588434517766497e-05,0.868020304568528,0.04568527918781726,0.5228426395939086,2model_llama_70b_granite_8b,"llama_70b,granite_8b",229
correctness_extra_trees,0.8730964467005076,3.5588862944162436e-05,0.8730964467005076,0.04060913705583756,0.5076142131979695,2model_llama_70b_granite_8b,"llama_70b,granite_8b",229
correctness_tfidf_logistic,0.8629441624365483,3.766719796954315e-05,0.8629441624365483,0.050761421319796954,0.5177664974619289,2model_llama_70b_granite_8b,"llama_70b,granite_8b",229
always_llama_70b,0.9187817258883249,5.905986294416244e-05,0.9187817258883249,0.05583756345177665,0.9441624365482234,2model_llama_70b_granite_8b,"llama_70b,granite_8b",230
always_granite_8b,0.8324873096446701,1.597741116751269e-05,0.8324873096446701,0.14213197969543148,0.05583756345177665,2model_llama_70b_granite_8b,"llama_70b,granite_8b",230
oracle,0.9746192893401016,5.6701512690355324e-05,0.9746192893401016,0.0,1.0,2model_llama_70b_granite_8b,"llama_70b,granite_8b",230
random,0.8984771573604061,3.925083756345177e-05,0.8984771573604061,0.07614213197969544,0.5228426395939086,2model_llama_70b_granite_8b,"llama_70b,granite_8b",230
correctness_logistic,0.8984771573604061,4.309159390862945e-05,0.8984771573604061,0.07614213197969544,0.583756345177665,2model_llama_70b_granite_8b,"llama_70b,granite_8b",230
correctness_random_forest,0.9086294416243654,4.705854822335026e-05,0.9086294416243654,0.06598984771573604,0.6395939086294417,2model_llama_70b_granite_8b,"llama_70b,granite_8b",230
correctness_extra_trees,0.9137055837563451,4.262342131979695e-05,0.9137055837563451,0.06091370558375635,0.583756345177665,2model_llama_70b_granite_8b,"llama_70b,granite_8b",230
correctness_tfidf_logistic,0.9035532994923858,4.4331695431472086e-05,0.9035532994923858,0.07106598984771574,0.6091370558375635,2model_llama_70b_granite_8b,"llama_70b,granite_8b",230
always_llama_70b,0.9289340101522843,5.2613131979695435e-05,0.9289340101522843,0.025380710659898477,0.9746192893401016,2model_llama_70b_granite_8b,"llama_70b,granite_8b",231
always_granite_8b,0.8527918781725888,1.571776649746193e-05,0.8527918781725888,0.10152284263959391,0.025380710659898477,2model_llama_70b_granite_8b,"llama_70b,granite_8b",231
oracle,0.9543147208121827,5.183780203045685e-05,0.9543147208121827,0.0,1.0,2model_llama_70b_granite_8b,"llama_70b,granite_8b",231
random,0.8883248730964467,3.374897969543147e-05,0.8883248730964467,0.06598984771573604,0.4873096446700508,2model_llama_70b_granite_8b,"llama_70b,granite_8b",231
correctness_logistic,0.9390862944162437,3.640997969543147e-05,0.9390862944162437,0.015228426395939087,0.5431472081218274,2model_llama_70b_granite_8b,"llama_70b,granite_8b",231
correctness_random_forest,0.9289340101522843,3.724468020304568e-05,0.9289340101522843,0.025380710659898477,0.5888324873096447,2model_llama_70b_granite_8b,"llama_70b,granite_8b",231
correctness_extra_trees,0.9289340101522843,3.9848050761421313e-05,0.9289340101522843,0.025380710659898477,0.6192893401015228,2model_llama_70b_granite_8b,"llama_70b,granite_8b",231
correctness_tfidf_logistic,0.9390862944162437,3.9975365482233497e-05,0.9390862944162437,0.015228426395939087,0.5888324873096447,2model_llama_70b_granite_8b,"llama_70b,granite_8b",231
always_llama_70b,0.9035532994923858,5.291847715736041e-05,0.9035532994923858,0.04060913705583756,0.9593908629441624,2model_llama_70b_granite_8b,"llama_70b,granite_8b",232
always_granite_8b,0.8578680203045685,1.598223350253807e-05,0.8578680203045685,0.08629441624365482,0.04060913705583756,2model_llama_70b_granite_8b,"llama_70b,granite_8b",232
oracle,0.9441624365482234,5.1200456852791875e-05,0.9441624365482234,0.0,1.0,2model_llama_70b_granite_8b,"llama_70b,granite_8b",232
random,0.8629441624365483,3.599916243654822e-05,0.8629441624365483,0.08121827411167512,0.4873096446700508,2model_llama_70b_granite_8b,"llama_70b,granite_8b",232
correctness_logistic,0.883248730964467,3.551593908629442e-05,0.883248730964467,0.06091370558375635,0.47715736040609136,2model_llama_70b_granite_8b,"llama_70b,granite_8b",232
correctness_random_forest,0.8781725888324873,4.074137055837563e-05,0.8781725888324873,0.06598984771573604,0.6294416243654822,2model_llama_70b_granite_8b,"llama_70b,granite_8b",232
correctness_extra_trees,0.8730964467005076,4.117591370558376e-05,0.8730964467005076,0.07106598984771574,0.5888324873096447,2model_llama_70b_granite_8b,"llama_70b,granite_8b",232
correctness_tfidf_logistic,0.883248730964467,3.7911522842639595e-05,0.883248730964467,0.06091370558375635,0.5228426395939086,2model_llama_70b_granite_8b,"llama_70b,granite_8b",232
always_llama_70b,0.8984771573604061,5.5636507614213196e-05,0.8984771573604061,0.04568527918781726,0.9543147208121827,2model_llama_70b_granite_8b,"llama_70b,granite_8b",233
always_granite_8b,0.8578680203045685,1.605736040609137e-05,0.8578680203045685,0.08629441624365482,0.04568527918781726,2model_llama_70b_granite_8b,"llama_70b,granite_8b",233
oracle,0.9441624365482234,5.4140060913705585e-05,0.9441624365482234,0.0,1.0,2model_llama_70b_granite_8b,"llama_70b,granite_8b",233
random,0.8578680203045685,3.342546700507614e-05,0.8578680203045685,0.08629441624365482,0.4619289340101523,2model_llama_70b_granite_8b,"llama_70b,granite_8b",233
correctness_logistic,0.9086294416243654,3.1228918781725885e-05,0.9086294416243654,0.03553299492385787,0.41116751269035534,2model_llama_70b_granite_8b,"llama_70b,granite_8b",233
correctness_random_forest,0.9187817258883249,3.910609644670051e-05,0.9187817258883249,0.025380710659898477,0.6040609137055838,2model_llama_70b_granite_8b,"llama_70b,granite_8b",233
correctness_extra_trees,0.9086294416243654,3.665381725888325e-05,0.9086294416243654,0.03553299492385787,0.5329949238578681,2model_llama_70b_granite_8b,"llama_70b,granite_8b",233
correctness_tfidf_logistic,0.9137055837563451,3.336082233502538e-05,0.9137055837563451,0.030456852791878174,0.467005076142132,2model_llama_70b_granite_8b,"llama_70b,granite_8b",233
always_deepseek_v3,0.9137055837563451,6.778710659898477e-05,0.9137055837563451,0.01015228426395939,0.9898477157360406,2model_deepseek_v3_granite_8b,"deepseek_v3,granite_8b",229
always_granite_8b,0.8223350253807107,1.5404060913705585e-05,0.8223350253807107,0.10152284263959391,0.01015228426395939,2model_deepseek_v3_granite_8b,"deepseek_v3,granite_8b",229
oracle,0.9238578680203046,6.678263959390862e-05,0.9238578680203046,0.0,1.0,2model_deepseek_v3_granite_8b,"deepseek_v3,granite_8b",229
random,0.8781725888324873,3.941089340101523e-05,0.8781725888324873,0.04568527918781726,0.4720812182741117,2model_deepseek_v3_granite_8b,"deepseek_v3,granite_8b",229
correctness_logistic,0.8984771573604061,4.3194223350253806e-05,0.8984771573604061,0.025380710659898477,0.49238578680203043,2model_deepseek_v3_granite_8b,"deepseek_v3,granite_8b",229
correctness_random_forest,0.883248730964467,4.504909644670051e-05,0.883248730964467,0.04060913705583756,0.48223350253807107,2model_deepseek_v3_granite_8b,"deepseek_v3,granite_8b",229
correctness_extra_trees,0.8883248730964467,4.400230456852791e-05,0.8883248730964467,0.03553299492385787,0.5025380710659898,2model_deepseek_v3_granite_8b,"deepseek_v3,granite_8b",229
correctness_tfidf_logistic,0.8934010152284264,4.492124873096447e-05,0.8934010152284264,0.030456852791878174,0.5329949238578681,2model_deepseek_v3_granite_8b,"deepseek_v3,granite_8b",229
always_deepseek_v3,0.9289340101522843,7.100308629441626e-05,0.9289340101522843,0.030456852791878174,0.9695431472081218,2model_deepseek_v3_granite_8b,"deepseek_v3,granite_8b",230
always_granite_8b,0.8324873096446701,1.597741116751269e-05,0.8324873096446701,0.12690355329949238,0.030456852791878174,2model_deepseek_v3_granite_8b,"deepseek_v3,granite_8b",230
oracle,0.9593908629441624,6.872023350253807e-05,0.9593908629441624,0.0,1.0,2model_deepseek_v3_granite_8b,"deepseek_v3,granite_8b",230
random,0.8883248730964467,4.588029441624365e-05,0.8883248730964467,0.07106598984771574,0.5076142131979695,2model_deepseek_v3_granite_8b,"deepseek_v3,granite_8b",230
correctness_logistic,0.9035532994923858,4.320620304568528e-05,0.9035532994923858,0.05583756345177665,0.4720812182741117,2model_deepseek_v3_granite_8b,"deepseek_v3,granite_8b",230
correctness_random_forest,0.9137055837563451,5.081165482233502e-05,0.9137055837563451,0.04568527918781726,0.5583756345177665,2model_deepseek_v3_granite_8b,"deepseek_v3,granite_8b",230
correctness_extra_trees,0.9086294416243654,4.513700507614213e-05,0.9086294416243654,0.050761421319796954,0.45685279187817257,2model_deepseek_v3_granite_8b,"deepseek_v3,granite_8b",230
correctness_tfidf_logistic,0.9086294416243654,4.76104771573604e-05,0.9086294416243654,0.050761421319796954,0.5583756345177665,2model_deepseek_v3_granite_8b,"deepseek_v3,granite_8b",230
always_deepseek_v3,0.8984771573604061,6.883886294416244e-05,0.8984771573604061,0.04568527918781726,0.9543147208121827,2model_deepseek_v3_granite_8b,"deepseek_v3,granite_8b",231
always_granite_8b,0.8527918781725888,1.571776649746193e-05,0.8527918781725888,0.09137055837563451,0.04568527918781726,2model_deepseek_v3_granite_8b,"deepseek_v3,granite_8b",231
oracle,0.9441624365482234,6.649132994923858e-05,0.9441624365482234,0.0,1.0,2model_deepseek_v3_granite_8b,"deepseek_v3,granite_8b",231
random,0.8984771573604061,4.1689177664974624e-05,0.8984771573604061,0.04568527918781726,0.5177664974619289,2model_deepseek_v3_granite_8b,"deepseek_v3,granite_8b",231
correctness_logistic,0.9086294416243654,4.635904568527918e-05,0.9086294416243654,0.03553299492385787,0.5583756345177665,2model_deepseek_v3_granite_8b,"deepseek_v3,granite_8b",231
correctness_random_forest,0.9238578680203046,4.945843654822335e-05,0.9238578680203046,0.02030456852791878,0.6142131979695431,2model_deepseek_v3_granite_8b,"deepseek_v3,granite_8b",231
correctness_extra_trees,0.9086294416243654,4.821153299492385e-05,0.9086294416243654,0.03553299492385787,0.5482233502538071,2model_deepseek_v3_granite_8b,"deepseek_v3,granite_8b",231
correctness_tfidf_logistic,0.9086294416243654,4.750540101522842e-05,0.9086294416243654,0.03553299492385787,0.5786802030456852,2model_deepseek_v3_granite_8b,"deepseek_v3,granite_8b",231
always_deepseek_v3,0.8934010152284264,7.1633269035533e-05,0.8934010152284264,0.04060913705583756,0.9593908629441624,2model_deepseek_v3_granite_8b,"deepseek_v3,granite_8b",232
always_granite_8b,0.8578680203045685,1.598223350253807e-05,0.8578680203045685,0.07614213197969544,0.04060913705583756,2model_deepseek_v3_granite_8b,"deepseek_v3,granite_8b",232
oracle,0.934010152284264,6.972824365482233e-05,0.934010152284264,0.0,1.0,2model_deepseek_v3_granite_8b,"deepseek_v3,granite_8b",232
random,0.868020304568528,4.520917766497463e-05,0.868020304568528,0.06598984771573604,0.49746192893401014,2model_deepseek_v3_granite_8b,"deepseek_v3,granite_8b",232
correctness_logistic,0.9035532994923858,4.226318781725888e-05,0.9035532994923858,0.030456852791878174,0.47715736040609136,2model_deepseek_v3_granite_8b,"deepseek_v3,granite_8b",232
correctness_random_forest,0.8934010152284264,4.6096700507614216e-05,0.8934010152284264,0.04060913705583756,0.5329949238578681,2model_deepseek_v3_granite_8b,"deepseek_v3,granite_8b",232
correctness_extra_trees,0.883248730964467,4.585767512690355e-05,0.883248730964467,0.050761421319796954,0.5126903553299492,2model_deepseek_v3_granite_8b,"deepseek_v3,granite_8b",232
correctness_tfidf_logistic,0.8984771573604061,4.728260913705583e-05,0.8984771573604061,0.03553299492385787,0.5685279187817259,2model_deepseek_v3_granite_8b,"deepseek_v3,granite_8b",232
always_deepseek_v3,0.9137055837563451,7.156977664974619e-05,0.9137055837563451,0.030456852791878174,0.9695431472081218,2model_deepseek_v3_granite_8b,"deepseek_v3,granite_8b",233
always_granite_8b,0.8578680203045685,1.605736040609137e-05,0.8578680203045685,0.08629441624365482,0.030456852791878174,2model_deepseek_v3_granite_8b,"deepseek_v3,granite_8b",233
oracle,0.9441624365482234,6.928297461928933e-05,0.9441624365482234,0.0,1.0,2model_deepseek_v3_granite_8b,"deepseek_v3,granite_8b",233
random,0.868020304568528,3.862791878172589e-05,0.868020304568528,0.07614213197969544,0.47715736040609136,2model_deepseek_v3_granite_8b,"deepseek_v3,granite_8b",233
correctness_logistic,0.9035532994923858,4.048575634517766e-05,0.9035532994923858,0.04060913705583756,0.45685279187817257,2model_deepseek_v3_granite_8b,"deepseek_v3,granite_8b",233
correctness_random_forest,0.8934010152284264,5.094821319796954e-05,0.8934010152284264,0.050761421319796954,0.6294416243654822,2model_deepseek_v3_granite_8b,"deepseek_v3,granite_8b",233
correctness_extra_trees,0.9137055837563451,4.4444954314720804e-05,0.9137055837563451,0.030456852791878174,0.49746192893401014,2model_deepseek_v3_granite_8b,"deepseek_v3,granite_8b",233
correctness_tfidf_logistic,0.9137055837563451,4.349863959390863e-05,0.9137055837563451,0.030456852791878174,0.5126903553299492,2model_deepseek_v3_granite_8b,"deepseek_v3,granite_8b",233
always_gemini_flash_lite,0.9238578680203046,0.00011875888324873097,0.9238578680203046,0.030456852791878174,0.9695431472081218,3model_gemini_flash_lite_qwen_30b_llama_70b,"gemini_flash_lite,qwen_30b,llama_70b",229
always_qwen_30b,0.883248730964467,2.4050889340101523e-05,0.883248730964467,0.07106598984771574,0.02030456852791878,3model_gemini_flash_lite_qwen_30b_llama_70b,"gemini_flash_lite,qwen_30b,llama_70b",229
always_llama_70b,0.8781725888324873,5.466173604060913e-05,0.8781725888324873,0.07614213197969544,0.01015228426395939,3model_gemini_flash_lite_qwen_30b_llama_70b,"gemini_flash_lite,qwen_30b,llama_70b",229
oracle,0.9543147208121827,0.0001150712,0.9543147208121827,0.0,1.0,3model_gemini_flash_lite_qwen_30b_llama_70b,"gemini_flash_lite,qwen_30b,llama_70b",229
random,0.9035532994923858,6.422421319796953e-05,0.9035532994923858,0.050761421319796954,0.3248730964467005,3model_gemini_flash_lite_qwen_30b_llama_70b,"gemini_flash_lite,qwen_30b,llama_70b",229
correctness_logistic,0.8984771573604061,7.58202111675127e-05,0.8984771573604061,0.05583756345177665,0.38578680203045684,3model_gemini_flash_lite_qwen_30b_llama_70b,"gemini_flash_lite,qwen_30b,llama_70b",229
correctness_random_forest,0.9086294416243654,7.225705380710661e-05,0.9086294416243654,0.04568527918781726,0.38071065989847713,3model_gemini_flash_lite_qwen_30b_llama_70b,"gemini_flash_lite,qwen_30b,llama_70b",229
correctness_extra_trees,0.9035532994923858,7.115233197969543e-05,0.9035532994923858,0.050761421319796954,0.3299492385786802,3model_gemini_flash_lite_qwen_30b_llama_70b,"gemini_flash_lite,qwen_30b,llama_70b",229
correctness_tfidf_logistic,0.9086294416243654,7.538343147208123e-05,0.9086294416243654,0.04568527918781726,0.41624365482233505,3model_gemini_flash_lite_qwen_30b_llama_70b,"gemini_flash_lite,qwen_30b,llama_70b",229
always_gemini_flash_lite,0.9593908629441624,0.00012148604060913703,0.9593908629441624,0.02030456852791878,0.9796954314720813,3model_gemini_flash_lite_qwen_30b_llama_70b,"gemini_flash_lite,qwen_30b,llama_70b",230
always_qwen_30b,0.9187817258883249,2.5177516751269037e-05,0.9187817258883249,0.06091370558375635,0.02030456852791878,3model_gemini_flash_lite_qwen_30b_llama_70b,"gemini_flash_lite,qwen_30b,llama_70b",230
always_llama_70b,0.9187817258883249,5.905986294416244e-05,0.9187817258883249,0.06091370558375635,0.0,3model_gemini_flash_lite_qwen_30b_llama_70b,"gemini_flash_lite,qwen_30b,llama_70b",230
oracle,0.9796954314720813,0.00011917422538071066,0.9796954314720813,0.0,1.0,3model_gemini_flash_lite_qwen_30b_llama_70b,"gemini_flash_lite,qwen_30b,llama_70b",230
random,0.934010152284264,7.383518172588833e-05,0.934010152284264,0.04568527918781726,0.38071065989847713,3model_gemini_flash_lite_qwen_30b_llama_70b,"gemini_flash_lite,qwen_30b,llama_70b",230
correctness_logistic,0.9238578680203046,6.997985076142132e-05,0.9238578680203046,0.05583756345177665,0.30456852791878175,3model_gemini_flash_lite_qwen_30b_llama_70b,"gemini_flash_lite,qwen_30b,llama_70b",230
correctness_random_forest,0.9289340101522843,7.860022538071066e-05,0.9289340101522843,0.050761421319796954,0.37055837563451777,3model_gemini_flash_lite_qwen_30b_llama_70b,"gemini_flash_lite,qwen_30b,llama_70b",230
correctness_extra_trees,0.9137055837563451,7.519458274111674e-05,0.9137055837563451,0.06598984771573604,0.3096446700507614,3model_gemini_flash_lite_qwen_30b_llama_70b,"gemini_flash_lite,qwen_30b,llama_70b",230
correctness_tfidf_logistic,0.9390862944162437,7.112058578680204e-05,0.9390862944162437,0.04060913705583756,0.3248730964467005,3model_gemini_flash_lite_qwen_30b_llama_70b,"gemini_flash_lite,qwen_30b,llama_70b",230
always_gemini_flash_lite,0.949238578680203,0.00011937563451776651,0.949238578680203,0.04060913705583756,0.9593908629441624,3model_gemini_flash_lite_qwen_30b_llama_70b,"gemini_flash_lite,qwen_30b,llama_70b",231
always_qwen_30b,0.9086294416243654,2.4685005076142135e-05,0.9086294416243654,0.08121827411167512,0.02030456852791878,3model_gemini_flash_lite_qwen_30b_llama_70b,"gemini_flash_lite,qwen_30b,llama_70b",231
always_llama_70b,0.9289340101522843,5.2613131979695435e-05,0.9289340101522843,0.06091370558375635,0.02030456852791878,3model_gemini_flash_lite_qwen_30b_llama_70b,"gemini_flash_lite,qwen_30b,llama_70b",231
oracle,0.9898477157360406,0.00011689803248730967,0.9898477157360406,0.0,1.0,3model_gemini_flash_lite_qwen_30b_llama_70b,"gemini_flash_lite,qwen_30b,llama_70b",231
random,0.949238578680203,6.346928934010152e-05,0.949238578680203,0.04060913705583756,0.3096446700507614,3model_gemini_flash_lite_qwen_30b_llama_70b,"gemini_flash_lite,qwen_30b,llama_70b",231
correctness_logistic,0.934010152284264,6.632075025380711e-05,0.934010152284264,0.05583756345177665,0.3197969543147208,3model_gemini_flash_lite_qwen_30b_llama_70b,"gemini_flash_lite,qwen_30b,llama_70b",231
correctness_random_forest,0.9441624365482234,6.323841827411167e-05,0.9441624365482234,0.04568527918781726,0.3299492385786802,3model_gemini_flash_lite_qwen_30b_llama_70b,"gemini_flash_lite,qwen_30b,llama_70b",231
correctness_extra_trees,0.9137055837563451,6.128513807106598e-05,0.9137055837563451,0.07614213197969544,0.2436548223350254,3model_gemini_flash_lite_qwen_30b_llama_70b,"gemini_flash_lite,qwen_30b,llama_70b",231
correctness_tfidf_logistic,0.934010152284264,7.011920609137056e-05,0.934010152284264,0.05583756345177665,0.3604060913705584,3model_gemini_flash_lite_qwen_30b_llama_70b,"gemini_flash_lite,qwen_30b,llama_70b",231
always_gemini_flash_lite,0.9390862944162437,0.00012262690355329948,0.9390862944162437,0.04060913705583756,0.9593908629441624,3model_gemini_flash_lite_qwen_30b_llama_70b,"gemini_flash_lite,qwen_30b,llama_70b",232
always_qwen_30b,0.9035532994923858,2.511733604060913e-05,0.9035532994923858,0.07614213197969544,0.03553299492385787,3model_gemini_flash_lite_qwen_30b_llama_70b,"gemini_flash_lite,qwen_30b,llama_70b",232
always_llama_70b,0.9035532994923858,5.291847715736041e-05,0.9035532994923858,0.07614213197969544,0.005076142131979695,3model_gemini_flash_lite_qwen_30b_llama_70b,"gemini_flash_lite,qwen_30b,llama_70b",232
oracle,0.9796954314720813,0.0001172651076142132,0.9796954314720813,0.0,1.0,3model_gemini_flash_lite_qwen_30b_llama_70b,"gemini_flash_lite,qwen_30b,llama_70b",232
random,0.9238578680203046,6.396732182741116e-05,0.9238578680203046,0.05583756345177665,0.3197969543147208,3model_gemini_flash_lite_qwen_30b_llama_70b,"gemini_flash_lite,qwen_30b,llama_70b",232
correctness_logistic,0.9289340101522843,6.645951573604062e-05,0.9289340101522843,0.050761421319796954,0.26903553299492383,3model_gemini_flash_lite_qwen_30b_llama_70b,"gemini_flash_lite,qwen_30b,llama_70b",232
correctness_random_forest,0.9137055837563451,8.439563451776649e-05,0.9137055837563451,0.06598984771573604,0.41116751269035534,3model_gemini_flash_lite_qwen_30b_llama_70b,"gemini_flash_lite,qwen_30b,llama_70b",232
correctness_extra_trees,0.8984771573604061,7.220944060913707e-05,0.8984771573604061,0.08121827411167512,0.28426395939086296,3model_gemini_flash_lite_qwen_30b_llama_70b,"gemini_flash_lite,qwen_30b,llama_70b",232
correctness_tfidf_logistic,0.9137055837563451,6.840794416243654e-05,0.9137055837563451,0.06598984771573604,0.27918781725888325,3model_gemini_flash_lite_qwen_30b_llama_70b,"gemini_flash_lite,qwen_30b,llama_70b",232
always_gemini_flash_lite,0.949238578680203,0.00012163578680203047,0.949238578680203,0.030456852791878174,0.9695431472081218,3model_gemini_flash_lite_qwen_30b_llama_70b,"gemini_flash_lite,qwen_30b,llama_70b",233
always_qwen_30b,0.9137055837563451,2.5185965482233502e-05,0.9137055837563451,0.06598984771573604,0.030456852791878174,3model_gemini_flash_lite_qwen_30b_llama_70b,"gemini_flash_lite,qwen_30b,llama_70b",233
always_llama_70b,0.8984771573604061,5.5636507614213196e-05,0.8984771573604061,0.08121827411167512,0.0,3model_gemini_flash_lite_qwen_30b_llama_70b,"gemini_flash_lite,qwen_30b,llama_70b",233
oracle,0.9796954314720813,0.00011706484060913704,0.9796954314720813,0.0,1.0,3model_gemini_flash_lite_qwen_30b_llama_70b,"gemini_flash_lite,qwen_30b,llama_70b",233
random,0.934010152284264,6.600963959390862e-05,0.934010152284264,0.04568527918781726,0.3299492385786802,3model_gemini_flash_lite_qwen_30b_llama_70b,"gemini_flash_lite,qwen_30b,llama_70b",233
correctness_logistic,0.9390862944162437,7.723147614213198e-05,0.9390862944162437,0.04060913705583756,0.39593908629441626,3model_gemini_flash_lite_qwen_30b_llama_70b,"gemini_flash_lite,qwen_30b,llama_70b",233
correctness_random_forest,0.9441624365482234,7.125278071065989e-05,0.9441624365482234,0.03553299492385787,0.41116751269035534,3model_gemini_flash_lite_qwen_30b_llama_70b,"gemini_flash_lite,qwen_30b,llama_70b",233
correctness_extra_trees,0.934010152284264,7.135895837563451e-05,0.934010152284264,0.04568527918781726,0.350253807106599,3model_gemini_flash_lite_qwen_30b_llama_70b,"gemini_flash_lite,qwen_30b,llama_70b",233
correctness_tfidf_logistic,0.9390862944162437,7.739338071065989e-05,0.9390862944162437,0.04060913705583756,0.40609137055837563,3model_gemini_flash_lite_qwen_30b_llama_70b,"gemini_flash_lite,qwen_30b,llama_70b",233
always_gemini_flash_lite,0.9238578680203046,0.00011875888324873097,0.9238578680203046,0.025380710659898477,0.9746192893401016,3model_gemini_flash_lite_qwen_30b_deepseek_v3,"gemini_flash_lite,qwen_30b,deepseek_v3",229
always_qwen_30b,0.883248730964467,2.4050889340101523e-05,0.883248730964467,0.06598984771573604,0.02030456852791878,3model_gemini_flash_lite_qwen_30b_deepseek_v3,"gemini_flash_lite,qwen_30b,deepseek_v3",229
always_deepseek_v3,0.9137055837563451,6.778710659898477e-05,0.9137055837563451,0.03553299492385787,0.005076142131979695,3model_gemini_flash_lite_qwen_30b_deepseek_v3,"gemini_flash_lite,qwen_30b,deepseek_v3",229
oracle,0.949238578680203,0.00011546064162436549,0.949238578680203,0.0,1.0,3model_gemini_flash_lite_qwen_30b_deepseek_v3,"gemini_flash_lite,qwen_30b,deepseek_v3",229
random,0.9187817258883249,6.90169847715736e-05,0.9187817258883249,0.030456852791878174,0.3248730964467005,3model_gemini_flash_lite_qwen_30b_deepseek_v3,"gemini_flash_lite,qwen_30b,deepseek_v3",229
correctness_logistic,0.9187817258883249,8.554377461928933e-05,0.9187817258883249,0.030456852791878174,0.4517766497461929,3model_gemini_flash_lite_qwen_30b_deepseek_v3,"gemini_flash_lite,qwen_30b,deepseek_v3",229
correctness_random_forest,0.9086294416243654,7.807643654822335e-05,0.9086294416243654,0.04060913705583756,0.37055837563451777,3model_gemini_flash_lite_qwen_30b_deepseek_v3,"gemini_flash_lite,qwen_30b,deepseek_v3",229
correctness_extra_trees,0.9187817258883249,7.714805482233503e-05,0.9187817258883249,0.030456852791878174,0.3350253807106599,3model_gemini_flash_lite_qwen_30b_deepseek_v3,"gemini_flash_lite,qwen_30b,deepseek_v3",229
correctness_tfidf_logistic,0.9187817258883249,8.125030862944162e-05,0.9187817258883249,0.030456852791878174,0.41624365482233505,3model_gemini_flash_lite_qwen_30b_deepseek_v3,"gemini_flash_lite,qwen_30b,deepseek_v3",229
always_gemini_flash_lite,0.9593908629441624,0.00012148604060913703,0.9593908629441624,0.025380710659898477,0.9746192893401016,3model_gemini_flash_lite_qwen_30b_deepseek_v3,"gemini_flash_lite,qwen_30b,deepseek_v3",230
always_qwen_30b,0.9187817258883249,2.5177516751269037e-05,0.9187817258883249,0.06598984771573604,0.02030456852791878,3model_gemini_flash_lite_qwen_30b_deepseek_v3,"gemini_flash_lite,qwen_30b,deepseek_v3",230
